run	step	train_loss	epoch	val_accuracy	val_loss	lang	arch	model_version
3	6075	0.0210675578564405	48.0	0.445117175579071	1.1961323022842407	deu	pointer_generator_lstm	0
3	1823	0.0625353679060936	31.0	0.517382800579071	0.4167771637439728	swe	pointer_generator_lstm	0
3	1880	0.0635844320058822	32.0	0.3277343809604645	0.7523663640022278	isl	pointer_generator_lstm	0
3	10395	0.0226285625249147	45.0	0.641796886920929	1.401614785194397	rus	pointer_generator_lstm	0
3	7999	0.7613040804862976	799.0	0.4833333194255829	1.507969856262207	deu	transformer	0
3	3439	0.7618043422698975	687.0	0.5249999761581421	1.1534147262573242	swe	transformer	0
3	1439	0.8084276914596558	287.0	0.3016666769981384	1.439619779586792	isl	transformer	0
3	13071	0.7609623074531555	687.0	0.6433333158493042	1.5983251333236694	rus	transformer	0
3	5571	0.0622321628034114	27.0	0.4550000131130218	0.9490880370140076	deu	bilstm-attn	0
3	5335	0.0550176352262496	57.0	0.4979999959468841	0.4500499069690704	swe	bilstm-attn	0
3	4913	0.0658463463187217	53.0	0.3000000119209289	0.8551923632621765	isl	bilstm-attn	0
3	15883	0.0574151426553726	43.0	0.6240000128746033	1.164556622505188	rus	bilstm-attn	0
3				0.497		deu	M_C	
3				0.57		swe	M_C	
3				0.341		isl	M_C	
3				0.643		rus	M_C	
5	7315	0.0227794852107763	58.0	0.37109375	1.1883385181427002	deu	pointer_generator_lstm	0
5	3305	0.0211368445307016	57.0	0.5191406011581421	0.4646047353744507	swe	pointer_generator_lstm	0
5	2963	0.0208285953849554	51.0	0.324023425579071	0.8454927802085876	isl	pointer_generator_lstm	0
5	4293	0.057799007743597	18.0	0.6416015625	1.1188794374465942	rus	pointer_generator_lstm	0
5	7199	0.7624199390411377	719.0	0.4283333420753479	1.5412429571151731	deu	transformer	0
5	3519	0.761042594909668	703.0	0.5299999713897705	1.1599063873291016	swe	transformer	0
5	1999	0.7667490839958191	399.0	0.3125	1.4671790599822998	isl	transformer	0
5	12463	0.761445939540863	655.0	0.6441666483879089	1.5112826824188232	rus	transformer	0
5	11939	0.0191369019448757	59.0	0.5400000214576721	1.013605713844299	deu	bilstm-attn	0
5	4967	0.0560629554092884	53.0	0.4990000128746032	0.4722064733505249	swe	bilstm-attn	0
5	4367	0.0721609145402908	47.0	0.3019999861717224	0.8375901579856873	isl	bilstm-attn	0
5	20215	0.0515050999820232	55.0	0.5899999737739563	1.1907973289489746	rus	bilstm-attn	0
5				0.514		deu	M_C	
5				0.59		swe	M_C	
5				0.34		isl	M_C	
5				0.636		rus	M_C	
2	5455	0.0309388041496276	43.0	0.423828125	1.1379293203353882	deu	pointer_generator_lstm	0
2	3020	0.0241836961358785	52.0	0.5306640863418579	0.4613721966743469	swe	pointer_generator_lstm	0
2	2849	0.0214475635439157	49.0	0.340624988079071	0.7769683003425598	isl	pointer_generator_lstm	0
2	9943	0.0158052872866392	43.0	0.6455078125	1.3716561794281006	rus	pointer_generator_lstm	0
2	1439	0.8297545909881592	143.0	0.5058333277702332	1.396286964416504	deu	transformer	0
2	2959	0.7619084119796753	591.0	0.5224999785423279	1.1166037321090698	swe	transformer	0
2	3439	0.7551053762435913	687.0	0.3149999976158142	1.5457520484924316	isl	transformer	0
2	12767	0.7611587643623352	671.0	0.6483333110809326	1.5524852275848389	rus	transformer	0
2	5969	0.0620882511138916	29.0	0.4620000123977661	0.9016908407211304	deu	bilstm-attn	0
2	4967	0.0601071007549762	53.0	0.4819999933242798	0.4716603755950928	swe	bilstm-attn	0
2	4913	0.0591895319521427	53.0	0.296999990940094	0.898582935333252	isl	bilstm-attn	0
2	13717	0.0596802867949008	37.0	0.6159999966621399	1.1159965991973877	rus	bilstm-attn	0
2				0.484		deu	M_C	
2				0.583		swe	M_C	
2				0.358		isl	M_C	
2				0.657		rus	M_C	
