ammihud	UNK
ammihudin	UNK
pyrstö	ERR
pyrstöt	ERR
annan	V;ACT;PRS;POS;IND;1;SG
annas	UNK
annamme	V;ACT;PRS;POS;IND;1;PL
annat	V;ACT;PRS;POS;IND;2;SG
käskynhaltijoille	ERR
käskynhaltijoilta	ERR
ensimmäisestä	ADJ;IN+ABL;SG
ensimmäisestä	N;IN+ABL;SG
ensimmäisestä	IN+ABL;SG
ensimmäiselle	N;AT+ALL;SG
ensimmäiselle	AT+ALL;SG
ensimmäiselle	ADJ;AT+ALL;SG
jumalanpalveluksen	ERR
jumalanpalveluksenne	N;GEN;SG
jumalanpalveluksenne	N;NOM;PL
jumalanpalveluksenne	N;NOM;SG
jumalanpalveluksessa	ERR
jumalanpalveluksensa	N;GEN;SG
jumalanpalveluksensa	N;NOM;PL
jumalanpalveluksensa	N;NOM;SG
uskovaisen	ERR
uskovaiset	ADJ;NOM;PL
uskovaiset	N;NOM;PL
uskovaisena	ERR
uskovaisella	ERR
sadan	V;ACT;PRS;POS;IND;1;SG
sadan	GEN;SG
sadalle	ERR
sadasta	ERR
sadalla	ERR
tieltänne	N;AT+ABL;SG
tieltänsä	N;AT+ABL;SG
tieltämme	N;AT+ABL;SG
tieltäsi	N;AT+ABL;SG
siteen	ERR
siteestä	ERR
siteenne	N;GEN;SG
siteenne	N;NOM;PL
siteenne	N;NOM;SG
siteensä	N;GEN;SG
siteensä	N;NOM;PL
siteensä	N;NOM;SG
siteet	ERR
siteeni	N;GEN;SG
siteeni	N;NOM;PL
siteeni	N;NOM;SG
siteesi	ERR
vahingon	ERR
vahingossa	UNK
vahingossa	N;IN+ESS;SG
vahingosta	ERR
sebulonin	UNK
sebulonia	UNK
sebuloniin	UNK
sebulonista	UNK
mispeen	UNK
mispe	UNK
mispestä	UNK
kuulluksi	ERR
kuullut	ADJ;NOM;PL
kuullut	V.PTCP;ACT;PST
kuullut	V.PTCP;PASS;PST
kuullut	V;ACT;PST;POS;IND;SG
syynalaiseksi	ERR
syynalaiselle	ERR
johtomiehen	ERR
johtomiehenne	N;GEN;SG
johtomiehenne	N;NOM;PL
johtomiehenne	N;NOM;SG
määräyksiä	ERR
määräyksiänsä	N;PRT;PL
määräyksiäni	N;PRT;PL
ilmestysmajan	ERR
ilmestysmaja	ERR
ilmestysmajaksi	ERR
ilmestysmajaa	ERR
ilmestysmajalle	ERR
ilmestysmajassa	ERR
ilmestysmajaan	ERR
ilmestysmajalta	ERR
ilmestysmajasta	ERR
leikkuuväen	ERR
leikkuuväelle	ERR
mattiaan	ADJ;PRT;SG
mattiaan	N;PRT;SG
mattiaalle	ERR
entiseen	ERR
entisen	ERR
entisestä	ERR
entiselle	ERR
entiset	ADJ;NOM;PL
entiset	N;NOM;PL
niilivirta	UNK
niilivirtaa	UNK
niilivirtaan	UNK
niilivirtani	UNK
alakuloisiksi	ADJ;TRANS;PL
alakuloisiksi	N;TRANS;PL
alakuloisia	N;PRT;PL
alakuloisia	ADJ;PRT;PL
salatun	ERR
salatuksi	ERR
omaisensa	ADJ;NOM;PL
omaisensa	ADJ;GEADJ;SG
omaisensa	N;NOM;SG
omaisensa	N;GEN;SG
omaisensa	N;NOM;PL
omaisensa	ADJ;NOM;SG
omaiseni	ADJ;NOM;PL
omaiseni	N;NOM;SG
omaiseni	ADJ;GEADJ;SG
omaiseni	N;GEN;SG
omaiseni	N;NOM;PL
omaiseni	ADJ;NOM;SG
omaisesi	ADJ;NOM;PL
omaisesi	ADJ;GEADJ;SG
omaisesi	N;NOM;SG
omaisesi	N;GEN;SG
omaisesi	N;NOM;PL
omaisesi	ADJ;NOM;SG
nuorukaiseen	ERR
nuorukaisenne	N;GEN;SG
nuorukaisenne	N;NOM;PL
nuorukaisenne	N;NOM;SG
nuorukaiselle	ERR
nuorukaisensa	N;GEN;SG
nuorukaisensa	N;NOM;PL
nuorukaisensa	N;NOM;SG
nuorukaisena	ERR
nuorukaiseni	N;GEN;SG
nuorukaiseni	N;NOM;PL
nuorukaiseni	N;NOM;SG
nuorukaisesta	ERR
antiokian	UNK
antiokiassa	UNK
antiokiasta	UNK
lastenne	N;GEN;PL
lastemme	N;GEN;PL
lastensa	N;GEN;PL
lasteni	N;GEN;PL
lastesi	N;GEN;PL
maha	ERR
mahat	ERR
vuorten	ERR
vuorta	ERR
menin	V;ACT;PST;POS;IND;1;SG
menille	UNK
menimme	V;ACT;PST;POS;IND;1;PL
menit	V;ACT;PST;POS;IND;2;SG
