neins	neinir	PRN;INDF;GEN;SG	V;IND;PST;2;SG	SRC_POS_ERROR;TGT_POS_ERROR;TGT_SLOT_ERROR
báðum	báðir	N;INDF;DAT;PL	V;IND;PST;2;SG	TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
ráð	ráðið	N;INDF;ACC;SG	V;IMP;2;PL	C
auka	auk	V;NFIN	V;IMP;2;SG	C
fluttu	fluttur	N;INDF;GEN;SG	V.PTCP;PST;NOM;SG	C
ráðum	ráði	N;INDF;DAT;PL	N;INDF;DAT;SG	C
hinu	hinir	N;INDF;GEN;SG	V;IND;PST;2;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
skipt	skipaði	N;INDF;ACC;SG	V;SBJV;PST;3;SG	PARADIGM_ERROR;SRC_SLOT_ERROR
leitast	leitt	V;IND;PRS;3;SG	N;INDF;ACC;SG	PARADIGM_ERROR;TGT_SLOT_ERROR
sendir	senduð	V;IND;PST;2;SG	V;IND;PST;2;PL	C
sjálfan	sjálfir	ADJ;ACC;SG	V;IND;PST;2;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
gjörast	gjöri	V;IND;PRS;3;PL	V;SBJV;PRS;3;PL	C
met	metið	N;INDF;ACC;SG	V;IMP;2;PL	C
skrifaði	skrifum	V;SBJV;PST;3;SG	N;INDF;DAT;PL	POS_PAIR_ERROR
dæmast	dæmt	V;IND;PRS;3;PL	V.PTCP;PST;ACC;SG	POS_PAIR_ERROR
halda	haldast	V;NFIN	V;IND;PRS;3;PL	C
Skyldu	Skyldi	N;INDF;GEN;SG	N;INDF;DAT;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
mátt	máttu	N;INDF;ACC;SG	N;INDF;GEN;SG	TGT_SLOT_ERROR
breiddu	breidd	N;INDF;GEN;SG	N;INDF;ACC;SG	C
Hafi	Haf	V;SBJV;PRS;3;PL	V;IMP;2;SG	C
leyndi	leyndu	N;INDF;DAT;SG	N;INDF;GEN;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
hafi	haft	V;SBJV;PRS;3;PL	V.PTCP;PST;ACC;SG	TGT_SLOT_ERROR
breyttu	breytum	V;IND;PST;3;PL	V;SBJV;PRS;1;PL	C
safnaði	safna	V;SBJV;PST;3;SG	N;INDF;GEN;PL	POS_PAIR_ERROR
senda	sendu	N;INDF;GEN;PL	N;INDF;GEN;SG	TGT_SLOT_ERROR
mál	málið	N;INDF;ACC;SG	V;IMP;2;PL	POS_PAIR_ERROR
færu	færði	V;SBJV;PST;3;PL	V;SBJV;PST;1;SG	PARADIGM_ERROR
þvost	þvo	V;IND;PRS;1;SG	V;IMP;2;SG	C
