greinunum	greina	N;DEF;DAT;PL	N;INDF;GEN;PL	C
ráðast	ráða	V;IND;PRS;3;SG	N;INDF;GEN;PL	C
klæða	klæði	N;INDF;GEN;PL	N;INDF;DAT;SG	C
fá	fáist	V;IMP;2;SG	V;SBJV;PRS;1;SG	C
fæða	fæðast	V;NFIN	V;IND;PRS;3;PL	C
birtur	birtast	V;IND;PRS;2;SG	V;IND;PRS;3;PL	C
mælum	mæla	V;SBJV;PRS;1;PL	V;NFIN	C
heimtuð	heimta	V;IND;PST;2;PL	N;INDF;GEN;PL	TGT_SLOT_ERROR
slíkur	slík	V.PTCP;PST;NOM;SG	N;INDF;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
annan	annast	ADJ;ACC;SG	V;IND;PRS;3;SG	POS_PAIR_ERROR;SRC_POS_ERROR;SRC_SLOT_ERROR
biðjast	biðjist	V;IND;PRS;3;PL	V;SBJV;PRS;1;SG	C
gengist	gengið	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
flettir	flettu	V;SBJV;PRS;2;SG	V;SBJV;PST;3;PL	C
kæru	kærðu	V;SBJV;PST;3;PL	V.PTCP;PST;DAT;PL	POS_PAIR_ERROR;SRC_SLOT_ERROR
heyrðu	heyrði	V.PTCP;PST;DAT;PL	V;SBJV;PST;1;SG	C
leitast	leitum	V;IND;PRS;3;SG	N;INDF;DAT;PL	POS_PAIR_ERROR
veikt	veikir	N;INDF;ACC;SG	V;IND;PST;2;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
rétta	rétt	N;INDF;GEN;PL	N;INDF;ACC;SG	C
standa	standi	N;INDF;GEN;PL	N;INDF;DAT;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
skulu	skuluð	N;INDF;GEN;SG	V;IND;PST;2;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
sjúkdómur	sjúkdóm	V.PTCP;PST;NOM;SG	N;INDF;ACC;SG	C
skal	skalt	V;IMP;2;SG	V.PTCP;PST;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
öllu	öllum	N;INDF;GEN;SG	N;INDF;DAT;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
varðveitti	varðveitist	V;IND;PST;3;SG	V;SBJV;PRS;1;SG	C
