fyrsta	fyrstir	N;INDF;GEN;PL	V;IND;PST;2;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
leysir	leysast	V;SBJV;PRS;2;SG	V;IND;PRS;3;PL	C
skýrt	skýrðu	V.PTCP;PST;ACC;SG	V.PTCP;PST;DAT;PL	C
skil	skilið	N;INDF;ACC;SG	V;IMP;2;PL	C
hafa	haf	V;NFIN	V;IMP;2;SG	C
horfum	horft	V;SBJV;PRS;1;PL	V.PTCP;PST;ACC;SG	TGT_SLOT_ERROR
mála	málið	N;INDF;GEN;PL	V;IMP;2;PL	C
leyst	leystu	V.PTCP;PST;ACC;SG	V;IND;PST;3;PL	C
breytt	breytum	V.PTCP;PST;ACC;SG	V;SBJV;PRS;1;PL	C
skyldu	skyldir	N;INDF;GEN;SG	V;IND;PST;2;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
talið	tala	V;IMP;2;PL	N;INDF;GEN;PL	C
múr	múrinn	N;INDF;ACC;SG	N;DEF;ACC;SG	C
kastað	kastið	V.CVB	V;IMP;2;PL	C
leyfa	leyfði	V;NFIN	V;SBJV;PST;1;SG	C
sjöundi	sjöunda	N;INDF;DAT;SG	N;INDF;GEN;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
leynda	leyndum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
minn	minnast	V;IMP;2;SG	V;IND;PRS;3;PL	C
sóttu	sótt	N;INDF;GEN;SG	N;INDF;ACC;SG	C
varst	var	V;IND;PRS;1;SG	V;IMP;2;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
heita	heitið	V;NFIN	V;IND;PRS;2;PL	C
ljúkast	ljúka	V;IND;PRS;3;SG	N;INDF;GEN;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
klædd	klæddum	N;INDF;ACC;SG	N;INDF;DAT;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
skjóti	skjótt	V;SBJV;PRS;3;PL	V.PTCP;PST;ACC;SG	TGT_SLOT_ERROR
kæra	kæru	V;NFIN	V;SBJV;PST;3;PL	TGT_SLOT_ERROR
hafir	hafa	V;SBJV;PRS;2;SG	V;NFIN	C
dansa	dans	N;INDF;GEN;PL	N;INDF;ACC;SG	C
lauk	laukst	V;IMP;2;SG	V;IND;PRS;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
skjótast	skjóta	V;IND;PRS;3;PL	V;NFIN	C
ríkið	ríki	V;IND;PRS;2;PL	V;SBJV;PRS;3;PL	C
skipið	skip	V;IMP;2;PL	N;INDF;ACC;SG	C
felldu	felld	N;INDF;GEN;SG	N;INDF;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
völdu	völdum	N;INDF;GEN;SG	N;INDF;DAT;PL	C
hýstum	hýst	N;INDF;DAT;PL	N;INDF;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
gætu	gættu	V;SBJV;PST;3;PL	V;IND;PST;3;PL	C
birtir	birtur	V;SBJV;PRS;2;SG	V;IND;PRS;2;SG	TGT_SLOT_ERROR
eru	er	N;INDF;GEN;SG	N;INDF;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
neitað	neitaði	V.CVB	V;SBJV;PST;3;SG	C
fært	færð	V.PTCP;PST;ACC;SG	N;INDF;NOM;SG	TGT_SLOT_ERROR
vaka	vakti	V;NFIN	V;IND;PST;3;SG	C
styrkir	styrktu	V;SBJV;PRS;2;SG	V;IND;PST;3;PL	C
Hafði	Hafi	V;SBJV;PST;1;SG	V;SBJV;PRS;3;PL	C
ríktu	ríkti	V;IND;PST;3;PL	V;IND;PST;3;SG	C
boðum	boða	N;INDF;DAT;PL	N;INDF;GEN;PL	C
fiski	fiskinn	N;INDF;DAT;SG	N;DEF;ACC;SG	C
spáði	spáðu	V;SBJV;PST;1;SG	V.PTCP;PST;DAT;PL	TGT_SLOT_ERROR
hafði	hafi	V;SBJV;PST;1;SG	V;SBJV;PRS;3;PL	C
heitt	heitir	V.PTCP;PST;ACC;SG	V;SBJV;PRS;2;SG	C
leyfið	leyfa	V;IND;PRS;2;PL	V;NFIN	C
komst	komast	V;IND;PRS;1;SG	V;IND;PRS;3;PL	C
megum	megið	V;SBJV;PRS;1;PL	V;IND;PRS;2;PL	C
kasta	kastið	N;INDF;GEN;PL	V;IMP;2;PL	C
Sendu	Send	N;INDF;GEN;SG	N;INDF;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
reiðir	reiðin	V;IND;PST;2;SG	V.PTCP;PST;ACC;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
einum	einu	N;INDF;DAT;PL	N;INDF;GEN;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
sleppir	sleppt	V;SBJV;PRS;2;SG	V.PTCP;PST;ACC;SG	TGT_SLOT_ERROR
horfði	horfum	V;SBJV;PST;1;SG	V;SBJV;PRS;1;PL	C
flokkinn	flokk	N;DEF;ACC;SG	N;INDF;ACC;SG	C
máttu	mátti	N;INDF;GEN;SG	N;INDF;DAT;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
Dauðinn	Dauði	N;DEF;ACC;SG	N;INDF;DAT;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
minnstu	minnstur	N;INDF;GEN;SG	V.PTCP;PST;NOM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
færðu	færði	V.PTCP;PST;DAT;PL	V;SBJV;PST;1;SG	C
gjöra	gjörði	V;NFIN	V;SBJV;PST;1;SG	C
hætti	hættu	N;INDF;DAT;SG	N;INDF;GEN;SG	C
dans	dansa	N;INDF;ACC;SG	N;INDF;GEN;PL	C
mál	máli	N;INDF;ACC;SG	N;INDF;DAT;SG	C
fyllast	fyllti	V;IND;PRS;3;PL	V;IND;PST;3;SG	C
gættu	gætti	V;IND;PST;3;PL	V;IND;PST;3;SG	C
hópi	hópinn	N;INDF;DAT;SG	N;DEF;ACC;SG	C
einum	ein	N;INDF;DAT;PL	N;INDF;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
munum	mun	V;SBJV;PRS;1;PL	V;IMP;2;SG	C
valið	valinn	V;IMP;2;PL	N;DEF;ACC;SG	C
fundin	fundið	V.PTCP;PST;ACC;PL	V;IMP;2;PL	TGT_SLOT_ERROR
sendu	send	N;INDF;GEN;SG	N;INDF;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
rekur	reka	V;IND;PRS;2;SG	V;NFIN	TGT_SLOT_ERROR
kjörinn	kjörið	N;DEF;ACC;SG	V;IMP;2;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
auk	aukið	V;IMP;2;SG	V;IND;PRS;2;PL	C
talið	talast	V;IMP;2;PL	V;IND;PRS;3;SG	C
skipi	skip	N;INDF;DAT;SG	N;INDF;ACC;SG	C
munið	munum	V;IND;PRS;2;PL	V;SBJV;PRS;1;PL	C
eruð	ert	V;IND;PST;2;PL	N;INDF;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
verði	verð	V;SBJV;PST;1;SG	N;INDF;NOM;SG	C
væruð	væru	V;IND;PST;2;PL	N;INDF;GEN;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
reiðum	reiði	N;INDF;DAT;PL	N;INDF;DAT;SG	C
mæla	mæli	V;NFIN	V;SBJV;PRS;3;PL	C
leyfi	leyfum	V;SBJV;PRS;3;PL	V;SBJV;PRS;1;PL	C
komu	komist	V;SBJV;PST;3;PL	V;SBJV;PRS;1;SG	C
dæmdum	dæmdu	N;INDF;DAT;PL	N;INDF;GEN;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
gættu	gætt	V;IND;PST;3;PL	V.PTCP;PST;ACC;SG	TGT_SLOT_ERROR
væruð	væri	V;IND;PST;2;PL	N;INDF;DAT;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
helga	helgum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
flokka	flokkum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
þvoðu	þvost	V.PTCP;PST;DAT;PL	V;IND;PRS;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
drekk	drekkið	N;INDF;ACC;SG	V;IMP;2;PL	C
dæmi	dæmið	V;SBJV;PRS;3;PL	V;IND;PRS;2;PL	C
hrista	hristi	N;INDF;GEN;PL	N;INDF;DAT;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
skjóti	skjóta	V;SBJV;PRS;3;PL	V;NFIN	C
boði	boðið	N;INDF;DAT;SG	V;IMP;2;PL	C
þjást	þjáði	V;IND;PRS;1;SG	V;SBJV;PST;1;SG	C
séum	séu	V;SBJV;PRS;1;PL	V;SBJV;PST;3;PL	TGT_SLOT_ERROR
styrkist	styrkir	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;SG	C
