haldast	hald	V;IND;PRS;3;PL	V;IMP;2;SG	C
flokkur	flokk	V.PTCP;PST;NOM;SG	N;INDF;ACC;SG	C
sjúkdóm	sjúkdóma	N;INDF;ACC;SG	N;INDF;GEN;PL	C
birtast	birtum	V;IND;PRS;3;PL	V;SBJV;PRS;1;PL	C
fyllast	fylla	V;IND;PRS;3;PL	V;NFIN	C
flokki	flokka	N;INDF;DAT;SG	N;INDF;GEN;PL	C
kæru	kærir	V;SBJV;PST;3;PL	V;SBJV;PRS;2;SG	C
græddur	græddir	V.PTCP;PST;NOM;SG	V;IND;PST;2;SG	C
flokkum	flokkinn	N;INDF;DAT;PL	N;DEF;ACC;SG	C
stunda	stundir	N;INDF;GEN;PL	V;IND;PST;2;SG	C
heitir	heita	V;SBJV;PRS;2;SG	V;NFIN	C
Komu	Komum	N;INDF;GEN;SG	N;INDF;DAT;PL	C
þúsund	þúsundunum	N;INDF;ACC;SG	N;DEF;DAT;PL	C
gangast	gangi	V;IND;PRS;3;PL	V;SBJV;PRS;3;PL	C
boðið	boða	V;IMP;2;PL	N;INDF;GEN;PL	C
hald	halda	V;IMP;2;SG	V;NFIN	C
valið	valinn	V;IMP;2;PL	N;DEF;ACC;SG	C
látið	láta	V;IND;PRS;2;PL	V;NFIN	C
færðu	færir	V.PTCP;PST;DAT;PL	V;SBJV;PRS;2;SG	C
mæli	mælið	V;SBJV;PRS;3;PL	V;IND;PRS;2;PL	C
birtum	birtir	V;SBJV;PRS;1;PL	V;SBJV;PRS;2;SG	C
munir	munið	V;SBJV;PRS;2;SG	V;IND;PRS;2;PL	C
ráðið	ráðum	V;IMP;2;PL	N;INDF;DAT;PL	C
þekkist	þekktu	V;SBJV;PRS;1;SG	V;IND;PST;3;PL	C
ráðið	ráð	V;IMP;2;PL	N;INDF;ACC;SG	C
helgum	helga	N;INDF;DAT;PL	N;INDF;GEN;PL	C
lok	loka	N;INDF;ACC;SG	N;INDF;GEN;PL	C
felldu	felldir	N;INDF;GEN;SG	V;IND;PST;2;SG	C
flokkinn	flokka	N;DEF;ACC;SG	N;INDF;GEN;PL	C
verða	verðum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
ráðum	ráð	N;INDF;DAT;PL	N;INDF;ACC;SG	C
hryggir	hrygg	V;SBJV;PRS;2;SG	V;IMP;2;SG	C
langi	langaði	N;INDF;DAT;SG	V;SBJV;PST;3;SG	C
rekið	rekur	V;IND;PRS;2;PL	V;IND;PRS;2;SG	C
byggist	byggir	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;SG	C
hætti	hætta	N;INDF;DAT;SG	N;INDF;GEN;PL	C
klæði	klæða	N;INDF;DAT;SG	N;INDF;GEN;PL	C
fást	fá	V;IND;PRS;1;SG	V;IMP;2;SG	C
leyndu	leyndum	N;INDF;GEN;SG	N;INDF;DAT;PL	C
hryggi	hryggir	V;SBJV;PRS;3;PL	V;SBJV;PRS;2;SG	C
færðuð	færðir	V;IND;PST;2;PL	V;IND;PST;2;SG	C
komum	kom	V;SBJV;PRS;1;PL	V;IMP;2;SG	C
látum	láta	V;SBJV;PRS;1;PL	V;NFIN	C
leita	leitast	N;INDF;GEN;PL	V;IND;PRS;3;SG	C
skammt	skamma	N;INDF;ACC;SG	N;INDF;GEN;PL	C
ofar	oft	ADJ;NOM;PL	N;INDF;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR
gangi	gangast	V;SBJV;PRS;3;PL	V;IND;PRS;3;PL	C
klædduð	klæddir	V;IND;PST;2;PL	V;IND;PST;2;SG	C
birtir	birtum	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;PL	C
kross	krossinn	N;INDF;ACC;SG	N;DEF;ACC;SG	C
senda	sendum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
leiddu	leiddir	N;INDF;GEN;SG	V;IND;PST;2;SG	C
andast	andaði	V;IND;PRS;3;SG	V;SBJV;PST;3;SG	C
setti	settir	N;INDF;DAT;SG	V;IND;PST;2;SG	C
styrki	styrkti	V;SBJV;PRS;3;PL	V;IND;PST;3;SG	C
voru	vorum	N;INDF;GEN;SG	N;INDF;DAT;PL	C
hætti	hættu	N;INDF;DAT;SG	N;INDF;GEN;SG	C
skjóti	skjóta	V;SBJV;PRS;3;PL	V;NFIN	C
sigur	sigurinn	V.PTCP;PST;NOM;SG	N;DEF;NOM;SG	C
vetur	veturinn	V.PTCP;PST;NOM;SG	N;DEF;NOM;SG	C
lærði	lærast	V;SBJV;PST;1;SG	V;IND;PRS;3;PL	C
hulda	huldu	N;INDF;GEN;PL	N;INDF;GEN;SG	C
tala	talið	N;INDF;GEN;PL	V;IMP;2;PL	C
sendu	sendur	N;INDF;GEN;SG	V.PTCP;PST;NOM;SG	C
auki	auk	V;SBJV;PRS;3;PL	V;IMP;2;SG	C
jafnt	jafnast	N;INDF;ACC;SG	V;IND;PRS;3;SG	C
fylli	fylla	V;SBJV;PRS;3;PL	V;NFIN	C
byggðir	byggðum	V;IND;PST;2;SG	N;INDF;DAT;PL	C
heyrðu	heyrast	V.PTCP;PST;DAT;PL	V;IND;PRS;3;PL	C
auki	aukið	V;SBJV;PRS;3;PL	V;IND;PRS;2;PL	C
styrkist	styrk	V;SBJV;PRS;1;SG	V;IMP;2;SG	C
þýðist	þýðast	V;SBJV;PRS;1;SG	V;IND;PRS;3;PL	C
ríkir	ríkið	V;SBJV;PRS;2;SG	V;IND;PRS;2;PL	C
trú	trúa	V;IMP;2;SG	V;NFIN	C
skírist	skírast	V;SBJV;PRS;1;SG	V;IND;PRS;3;PL	C
gætti	gætum	V;IND;PST;3;SG	V;SBJV;PRS;1;PL	C
klæðast	klæðum	V;IND;PRS;3;SG	N;INDF;DAT;PL	C
flokkur	flokkum	V.PTCP;PST;NOM;SG	N;INDF;DAT;PL	C
ríkt	ríktu	V.PTCP;PST;ACC;SG	V;IND;PST;3;PL	C
annað	annast	V.CVB	V;IND;PRS;3;SG	C
haldist	haldið	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL	C
Orðið	Orð	V;IMP;2;PL	N;INDF;ACC;SG	C
virða	virði	V;NFIN	V;SBJV;PRS;3;PL	C
horft	horfið	V.PTCP;PST;ACC;SG	V;IND;PRS;2;PL	C
reyndur	reyndir	V.PTCP;PST;NOM;SG	V;IND;PST;2;SG	C
setta	settir	N;INDF;GEN;PL	V;IND;PST;2;SG	C
fletta	flettir	V;NFIN	V;SBJV;PRS;2;SG	C
vakir	vakti	V;SBJV;PRS;2;SG	V;IND;PST;3;SG	C
neytt	neyttu	V.PTCP;PST;ACC;SG	V;IND;PST;3;PL	C
fæddu	fæddur	N;INDF;GEN;SG	V.PTCP;PST;NOM;SG	C
rekið	rek	V;IND;PRS;2;PL	V;IMP;2;SG	C
fiski	fiskurinn	N;INDF;DAT;SG	N;DEF;NOM;SG	C
mál	máli	N;INDF;ACC;SG	N;INDF;DAT;SG	C
munum	munir	V;SBJV;PRS;1;PL	V;SBJV;PRS;2;SG	C
styrkir	styrk	V;SBJV;PRS;2;SG	V;IMP;2;SG	C
þakkir	þakka	V;IND;PST;2;SG	N;INDF;GEN;PL	C
kosta	kosti	N;INDF;GEN;PL	N;INDF;DAT;SG	C
heyrði	heyrast	V;SBJV;PST;1;SG	V;IND;PRS;3;PL	C
hefðu	hef	V.PTCP;PST;DAT;PL	V;IMP;2;SG	C
tíða	tíðum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
drekki	drekkið	N;INDF;DAT;SG	V;IMP;2;PL	C
færð	færist	N;INDF;NOM;SG	V;SBJV;PRS;1;SG	C
giftist	gift	V;SBJV;PRS;1;SG	V;IMP;2;SG	C
rita	ritum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
birtist	birti	V;SBJV;PRS;1;SG	V;SBJV;PRS;3;PL	C
mælir	mælum	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;PL	C
treyst	treystir	N;INDF;ACC;SG	V;IND;PST;2;SG	C
gjöri	gjöra	V;SBJV;PRS;3;PL	V;NFIN	C
óskum	óska	N;INDF;DAT;PL	N;INDF;GEN;PL	C
turninn	turn	N;DEF;ACC;SG	N;INDF;ACC;SG	C
skírast	skírist	V;IND;PRS;3;PL	V;SBJV;PRS;1;SG	C
veitast	veitist	V;IND;PRS;3;PL	V;SBJV;PRS;1;SG	C
flokkur	flokki	V.PTCP;PST;NOM;SG	N;INDF;DAT;SG	C
ferð	ferst	N;INDF;NOM;SG	V;IND;PRS;1;SG	C
líki	líka	V;SBJV;PRS;3;PL	V;NFIN	C
skip	skipi	N;INDF;ACC;SG	N;INDF;DAT;SG	C
hópur	hópa	V.PTCP;PST;NOM;SG	N;INDF;GEN;PL	C
komu	kom	V;SBJV;PST;3;PL	V;IMP;2;SG	C
gjörðu	gjörði	V.PTCP;PST;DAT;PL	V;SBJV;PST;1;SG	C
borga	borgum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
heim	heiman	N;INDF;ACC;SG	ADJ;ACC;SG	TGT_POS_ERROR
hrærist	hrærði	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG	C
horfum	horfði	V;SBJV;PRS;1;PL	V;SBJV;PST;1;SG	C
settir	settuð	V;IND;PST;2;SG	V;IND;PST;2;PL	C
ákæru	ákæra	V;SBJV;PST;3;PL	V;NFIN	C
dæmt	dæmast	V.PTCP;PST;ACC;SG	V;IND;PRS;3;PL	C
senda	sendir	N;INDF;GEN;PL	V;IND;PST;2;SG	C
kastið	kasta	V;IMP;2;PL	N;INDF;GEN;PL	C
styrkir	styrki	V;SBJV;PRS;2;SG	V;SBJV;PRS;3;PL	C
skjótast	skjóti	V;IND;PRS;3;PL	V;SBJV;PRS;3;PL	C
mælir	mæli	V;SBJV;PRS;2;SG	V;SBJV;PRS;3;PL	C
leyfi	leyfið	V;SBJV;PRS;3;PL	V;IND;PRS;2;PL	C
tíðir	tíða	V;IND;PST;2;SG	N;INDF;GEN;PL	C
sendi	senda	N;INDF;DAT;SG	N;INDF;GEN;PL	C
skipi	skip	N;INDF;DAT;SG	N;INDF;ACC;SG	C
skipta	skiptum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
leysir	leysa	V;SBJV;PRS;2;SG	V;NFIN	C
selduð	seldir	V;IND;PST;2;PL	V;IND;PST;2;SG	C
fæddi	fæddir	N;INDF;DAT;SG	V;IND;PST;2;SG	C
fylltu	fyllast	V;IND;PST;3;PL	V;IND;PRS;3;PL	C
gæti	gætum	V;SBJV;PRS;3;PL	V;SBJV;PRS;1;PL	C
skipti	skiptið	N;INDF;DAT;SG	V;IMP;2;PL	C
klæðum	klæði	N;INDF;DAT;PL	N;INDF;DAT;SG	C
leyfið	leyfði	V;IND;PRS;2;PL	V;SBJV;PST;1;SG	C
máli	mála	N;INDF;DAT;SG	N;INDF;GEN;PL	C
ríktu	ríkið	V;IND;PST;3;PL	V;IND;PRS;2;PL	C
skipta	skipti	N;INDF;GEN;PL	N;INDF;DAT;SG	C
Munu	Munum	N;INDF;GEN;SG	N;INDF;DAT;PL	C
gefinn	gefin	N;DEF;ACC;SG	V.PTCP;PST;ACC;PL	C
auki	aukast	V;SBJV;PRS;3;PL	V;IND;PRS;3;PL	C
turn	turninn	N;INDF;ACC;SG	N;DEF;ACC;SG	C
hliðin	hlið	V.PTCP;PST;ACC;PL	N;INDF;ACC;SG	C
skiptum	skipti	N;INDF;DAT;PL	N;INDF;DAT;SG	C
Hafði	Hafið	V;SBJV;PST;1;SG	V;IND;PRS;2;PL	C
helgi	helgum	N;INDF;DAT;SG	N;INDF;DAT;PL	C
komist	koma	V;SBJV;PRS;1;SG	V;NFIN	C
heitið	heiti	V;IND;PRS;2;PL	V;SBJV;PRS;3;PL	C
merkti	merkir	V;IND;PST;3;SG	V;SBJV;PRS;2;SG	C
reynast	reynist	V;IND;PRS;3;PL	V;SBJV;PRS;1;SG	C
gætt	gætti	V.PTCP;PST;ACC;SG	V;IND;PST;3;SG	C
fisk	fiskinn	N;INDF;ACC;SG	N;DEF;ACC;SG	C
geta	getum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
lík	líkið	V;IMP;2;SG	V;IND;PRS;2;PL	C
ákærðu	ákæra	V.PTCP;PST;DAT;PL	V;NFIN	C
gjörði	gjörist	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG	C
hópi	hópa	N;INDF;DAT;SG	N;INDF;GEN;PL	C
skjótt	skjótum	V.PTCP;PST;ACC;SG	V;SBJV;PRS;1;PL	C
fyllir	fyllti	V;SBJV;PRS;2;SG	V;IND;PST;3;SG	C
gætir	gæti	V;SBJV;PRS;2;SG	V;SBJV;PRS;3;PL	C
breytt	breyta	V.PTCP;PST;ACC;SG	V;NFIN	C
kóróna	kórónu	N;INDF;GEN;PL	N;INDF;GEN;SG	C
kallast	kallaði	V;IND;PRS;3;SG	V;SBJV;PST;3;SG	C
stundir	stunda	V;IND;PST;2;SG	N;INDF;GEN;PL	C
liðið	liðinn	V;IMP;2;PL	N;DEF;ACC;SG	C
ráð	ráða	N;INDF;ACC;SG	N;INDF;GEN;PL	C
komast	kom	V;IND;PRS;3;PL	V;IMP;2;SG	C
ríktu	ríkti	V;IND;PST;3;PL	V;IND;PST;3;SG	C
fæðist	fæðast	V;SBJV;PRS;1;SG	V;IND;PRS;3;PL	C
talaði	talast	V;SBJV;PST;3;SG	V;IND;PRS;3;SG	C
mun	munum	V;IMP;2;SG	V;SBJV;PRS;1;PL	C
málum	mál	N;INDF;DAT;PL	N;INDF;ACC;SG	C
fylla	fyllast	V;NFIN	V;IND;PRS;3;PL	C
biðjast	biðjist	V;IND;PRS;3;PL	V;SBJV;PRS;1;SG	C
flokka	flokkinn	N;INDF;GEN;PL	N;DEF;ACC;SG	C
þúsundunum	þúsund	N;DEF;DAT;PL	N;INDF;ACC;SG	C
greinunum	greina	N;DEF;DAT;PL	N;INDF;GEN;PL	C
breytist	breyttu	V;SBJV;PRS;1;SG	V;IND;PST;3;PL	C
gifta	giftast	V;NFIN	V;IND;PRS;3;PL	C
heitið	heitir	V;IND;PRS;2;PL	V;SBJV;PRS;2;SG	C
talið	talast	V;IMP;2;PL	V;IND;PRS;3;SG	C
dæmið	dæmi	V;IND;PRS;2;PL	V;SBJV;PRS;3;PL	C
fylli	fyllast	V;SBJV;PRS;3;PL	V;IND;PRS;3;PL	C
lokum	loka	N;INDF;DAT;PL	N;INDF;GEN;PL	C
veitast	veittu	V;IND;PRS;3;PL	V;IND;PST;3;PL	C
Látum	Látið	V;SBJV;PRS;1;PL	V;IND;PRS;2;PL	C
ríkir	ríkti	V;SBJV;PRS;2;SG	V;IND;PST;3;SG	C
birtast	birta	V;IND;PRS;3;PL	V;NFIN	C
breyttu	breyta	V;IND;PST;3;PL	V;NFIN	C
hópum	hópi	N;INDF;DAT;PL	N;INDF;DAT;SG	C
þúsund	þúsunda	N;INDF;ACC;SG	N;INDF;GEN;PL	C
helga	helgum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
Kom	Koma	N;INDF;ACC;SG	N;INDF;GEN;PL	C
verði	verð	V;SBJV;PST;1;SG	N;INDF;NOM;SG	C
færist	færir	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;SG	C
kærðu	kær	V.PTCP;PST;DAT;PL	V;IMP;2;SG	C
hafið	haf	V;IND;PRS;2;PL	V;IMP;2;SG	C
kórónu	kóróna	N;INDF;GEN;SG	N;INDF;GEN;PL	C
