N;IN+ALL;PL	0_15
N;TRANS;PL	0_2
N;AT+ESS;PL	1_19
N;AT+ALL;PL	0_6
N;AT+ABL;PL	0_11
N;FRML;PL	0_14
N;COM;PL	0_0
N;INS;PL	0_0
N;IN+ESS;PL	0_7
N;IN+ABL;PL	1_14
N;PRIV;PL	0_0
N;PRT;PL	0_3
N;PRT;SG	0_3
N;GEN;PL	0_0
N;IN+ALL;SG	0_0
N;TRANS;SG	0_2
N;AT+ESS;SG	0_18
N;AT+ALL;SG	0_6
N;AT+ABL;SG	0_11
N;ACC;SG	0_1
N;FRML;SG	0_14
N;GEN;SG	0_0
N;NOM;SG	0_1
N;IN+ESS;SG	0_7
N;IN+ABL;SG	0_17
N;ACC;PL	0_13
N;NOM;PL	0_13
N;PRIV;SG	0_0
ADJ;ACC;SG	0_1
ADJ;NOM;SG	0_1
ADJ;IN+ALL;SG	0_0
ADJ;TRANS;SG	0_2
ADJ;AT+ESS;SG	0_18
ADJ;AT+ALL;SG	0_6
ADJ;AT+ABL;SG	0_11
ADJ;FRML;SG	0_14
ADJ;GEADJ;SG	0_0
ADJ;IN+ESS;SG	0_7
ADJ;IN+ABL;SG	0_17
ADJ;ACC;PL	0_13
ADJ;NOM;PL	0_13
ADJ;PRIV;SG	0_0
ADJ;PRT;PL	0_3
ADJ;IN+ALL;PL	0_15
ADJ;TRANS;PL	0_2
ADJ;AT+ESS;PL	1_19
ADJ;AT+ALL;PL	0_6
ADJ;AT+ABL;PL	0_11
ADJ;FRML;PL	0_14
ADJ;INS;PL	0_0
ADJ;COM;PL	0_0
ADJ;IN+ESS;PL	0_7
ADJ;IN+ABL;PL	0_17
ADJ;PRIV;PL	0_0
ADJ;PRT;SG	0_3
ADJ;GEADJ;PL	0_0
V;ACT;PRS;POS;IND;3;SG	1_0
V;NFIN	1_1
V;ACT;PRS;POS;COND;1;PL	0_10
V;ACT;PRS;POS;COND;1;SG	0_0
V;ACT;PRS;POS;COND;2;PL	1_23
V;ACT;PRS;POS;COND;2;SG	1_9
V;ACT;PRS;POS;COND;3;SG	1_13
V;ACT;PRS;POS;COND;3;PL	1_16
V;ACT;PRS;POS;IMP;1;PL	None
V;ACT;PRS;POS;IMP;2;PL	1_22
V;ACT;PRS;POS;IMP;3;SG	1_17
