N;ACC;SG	2_20
N;NOM;SG	2_7
N;GEN;SG	2_17
N;DAT;PL	2_15
N;INS;PL	2_18
N;ESS;PL	2_10
N;ESS;SG	2_6
N;ACC;PL	2_0
N;NOM;PL	2_0
N;GEN;PL	2_4
N;INS;SG	2_14
N;DAT;SG	2_20
ADJ;INAN;ACC;MASC;SG	2_9
ADJ;NOM;MASC;SG	2_9
ADJ;ANIM;ACC;MASC;SG	2_8
ADJ;GEN;MASC;SG	2_8
ADJ;GEN;NEUT;SG	2_8
ADJ;NOM;FEM;SG	2_2
ADJ;ACC;NEUT;SG	2_5
ADJ;NOM;NEUT;SG	2_5
ADJ;DAT;FEM;SG	2_13
ADJ;ESS;FEM;SG	2_13
ADJ;GEN;FEM;SG	2_13
ADJ;INS;FEM;SG	2_13
ADJ;ESS;MASC;SG	2_14
ADJ;ESS;NEUT;SG	2_14
ADJ;ACC;FEM;SG	2_11
ADJ;DAT;MASC;SG	None
ADJ;DAT;NEUT;SG	None
ADJ;ACC;INAN;PL	2_1
ADJ;NOM;PL	2_1
ADJ;DAT;PL	2_16
ADJ;INS;MASC;SG	2_16
ADJ;INS;NEUT;SG	2_16
ADJ;INS;PL	2_19
ADJ;ACC;ANIM;PL	2_3
ADJ;ESS;PL	2_3
ADJ;GEN;PL	2_3
ADJ;MASC;SG;LGSPEC1	1_21
ADJ;FEM;SG;LGSPEC1	2_17
ADJ;NEUT;SG;LGSPEC1	2_21
ADJ;PL;LGSPEC1	2_0
V.CVB;PST	3_19
V.PTCP;ACT;PST	1_15
V;PST;SG;MASC	3_30
V;PST;SG;FEM	0_16
V;PST;PL	0_17
V;PST;SG;NEUT	0_4
V.PTCP;PASS;PST	2_9
V;NFIN	0_21
V;PRS;1;PL	0_14
V.PTCP;PASS;PRS	2_9
V;PRS;3;SG	0_28
V;PRS;2;PL	0_5
V;PRS;2;SG	0_19
V;IMP;2;SG	3_13
V;IMP;2;PL	3_26
V;PRS;1;SG	0_1
V;PRS;3;PL	3_12
V.PTCP;ACT;PRS	0_3
V.CVB;PRS	0_2
V;FUT;1;PL	3_15
V;FUT;3;SG	3_9
V;FUT;2;PL	3_26
V;FUT;2;SG	3_11
V;FUT;1;SG	3_0
V;FUT;3;PL	3_24
N;ACC;INAN;SG	2_7
N;ACC;ANIM;SG	2_17
N;ACC;ANIM;PL	2_4
N;ACC;INAN;PL	2_0
V.PTCP;MASC;SG;LGSPEC1	3_28
V.PTCP;FEM;SG;LGSPEC1	None
V.PTCP;NOM;FEM;SG	2_2
V.PTCP;ANIM;ACC;MASC;SG	2_8
V.PTCP;GEN;MASC;SG	2_8
V.PTCP;GEN;NEUT;SG	2_8
V.PTCP;ACC;NEUT;SG	2_5
V.PTCP;NOM;NEUT;SG	2_5
V.PTCP;DAT;FEM;SG	2_13
V.PTCP;ESS;FEM;SG	2_13
V.PTCP;GEN;FEM;SG	2_13
V.PTCP;INS;FEM;SG	2_13
V.PTCP;ESS;MASC;SG	None
V.PTCP;ESS;NEUT;SG	None
V.PTCP;DAT;MASC;SG	None
V.PTCP;DAT;NEUT;SG	None
V.PTCP;ACC;FEM;SG	2_11
V.PTCP;ACC;INAN;PL	2_1
V.PTCP;NOM;PL	2_1
V.PTCP;INAN;ACC;MASC;SG	2_9
V.PTCP;NOM;MASC;SG	2_9
V.PTCP;DAT;PL	2_16
V.PTCP;INS;MASC;SG	2_16
V.PTCP;INS;NEUT;SG	2_16
V.PTCP;INS;PL	None
V.PTCP;ACC;ANIM;PL	2_3
V.PTCP;ESS;PL	2_3
V.PTCP;GEN;PL	2_3
V.PTCP;NEUT;SG;LGSPEC1	3_5
V.PTCP;PL;LGSPEC1	3_3
