trotzet	trotzt	V;SBJV;PRS;2;PL	V;IND;PRS;2;PL	C
ausgereckte	ausgerecktem	V;SBJV;PRS;1;SG	ADJ;DAT;SG	SRC_LEXICAL_ERROR
Ha	Hast	N;NOM;SG	V;IND;PRS;2;SG	POS_PAIR_ERROR;SRC_POS_ERROR
schenkst	schenkest	V;IND;PRS;2;SG	V;SBJV;PRS;2;SG	C
Zeug	Zeugen	N;NOM;SG	N;DAT;PL	C
schwebte	schwebe	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG	C
all	allen	N;NOM;SG	N;DAT;PL	TGT_POS_ERROR;TGT_SLOT_ERROR
Macht	Mache	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG	C
sprechet	sprecht	V;SBJV;PRS;2;PL	V;IND;PRS;2;PL	C
Pferden	Pferde	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
mahlen	mahle	N;DAT;PL	V;SBJV;PRS;1;SG	C
bringst	bringet	V;IND;PRS;2;SG	V;SBJV;PRS;2;PL	C
befestigte	befestigt	V;SBJV;PST;1;SG	V;IND;PRS;2;PL	C
demütigte	demütige	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG	C
glaubest	glaubte	V;SBJV;PRS;2;SG	V;SBJV;PST;1;SG	C
Mal	Malen	N;NOM;SG	N;DAT;PL	C
schätzt	schätzen	V;IND;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
Wüste	Wüsten	V;SBJV;PRS;1;SG	N;DAT;PL	C
jedem	jeder	ADJ;DAT;SG	ADJ;GEN;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
lose	losen	V;SBJV;PRS;1;SG	N;DAT;PL	C
Tieren	Tier	N;DAT;PL	N;NOM;SG	C
Schau	Schauen	N;NOM;SG	N;DAT;PL	C
urteile	urteilen	V;SBJV;PRS;1;SG	N;DAT;PL	C
Sterne	Sternen	V;SBJV;PRS;1;SG	N;DAT;PL	C
unsere	unseren	V;SBJV;PRS;1;SG	N;DAT;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
sondern	sonderte	N;DAT;PL	V;SBJV;PST;1;SG	C
forschen	forschte	N;DAT;PL	V;SBJV;PST;1;SG	C
Alten	Alte	V;SBJV;PST;3;PL	V;SBJV;PST;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
