Helden	Helden	N;DAT;PL	N;DAT;PL	C
setzte	setze	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG	C
beweiset	bewiese	V;SBJV;PRS;2;PL	V;SBJV;PST;1;SG	C
predigte	predigte	V;SBJV;PST;1;SG	V;SBJV;PST;1;SG	C
begehre	begehre	V;SBJV;PRS;1;SG	V;SBJV;PRS;1;SG	C
beweisen	bewiese	V;SBJV;PRS;3;PL	V;SBJV;PST;1;SG	C
strafte	strafst	V;SBJV;PST;1;SG	V;IND;PRS;2;SG	C
zeug	zeuget	V;IMP;2;SG	V;SBJV;PRS;2;PL	C
reichen	reichet	V;SBJV;PRS;3;PL	V;SBJV;PRS;2;PL	C
feierten	feierst	V;IND;PST;1;PL	V;IND;PRS;2;SG	C
begraben	begrübe	V;NFIN	V;SBJV;PST;1;SG	C
betrübten	betrübt	V;SBJV;PST;1;PL	V;IND;PRS;2;PL	C
lösten	lösten	V;SBJV;PST;3;PL	V;SBJV;PST;3;PL	C
begehrt	begehrte	V;IMP;2;PL	V;SBJV;PST;1;SG	C
wünschte	wünschst	V;IND;PST;3;SG	V;IND;PRS;2;SG	C
schautest	schaute	V;SBJV;PST;2;SG	V;SBJV;PST;1;SG	C
offenbarten	offenbarest	V;SBJV;PST;3;PL	V;SBJV;PRS;2;SG	C
legte	legt	V;IND;PST;1;SG	V;IND;PRS;2;PL	C
liebt	liebte	V;IMP;2;PL	V;SBJV;PST;1;SG	C
zeugten	zeuget	V;SBJV;PST;3;PL	V;SBJV;PRS;2;PL	C
lösen	löst	V;SBJV;PRS;1;PL	V;IND;PRS;2;SG	C
lieben	liebst	V;IND;PRS;1;PL	V;IND;PRS;2;SG	C
speisen	speiste	V;IND;PRS;3;PL	V;SBJV;PST;1;SG	C
predigt	predigte	V;IND;PRS;2;PL	V;SBJV;PST;1;SG	C
predigte	predigte	V;IND;PST;3;SG	V;SBJV;PST;1;SG	C
verdamme	verdammst	V;IND;PRS;1;SG	V;IND;PRS;2;SG	C
schaute	schaute	V;SBJV;PST;3;SG	V;SBJV;PST;1;SG	C
verließet	verließen	V;SBJV;PST;2;PL	V;SBJV;PST;3;PL	C
zeug	zeuget	V;IMP;2;SG	V;SBJV;PRS;2;PL	C
betrübend	betrübt	V.PTCP;PRS	V;IND;PRS;2;PL	C
losten	loste	V;IND;PST;1;PL	V;SBJV;PST;1;SG	C
schauen	schaute	V;IND;PRS;1;PL	V;SBJV;PST;1;SG	C
gelobte	gelobe	V;IND;PST;3;SG	V;SBJV;PRS;1;SG	C
loste	loste	V;IND;PST;1;SG	V;SBJV;PST;1;SG	C
lügt	lögen	V;IND;PRS;2;PL	V;SBJV;PST;3;PL	C
schautest	schauet	V;IND;PST;2;SG	V;SBJV;PRS;2;PL	C
ernteten	erntete	V;SBJV;PST;3;PL	V;SBJV;PST;1;SG	C
glaubte	glaubet	V;IND;PST;3;SG	V;SBJV;PRS;2;PL	C
liebt	liebte	V;IND;PRS;3;SG	V;SBJV;PST;1;SG	C
liebt	liebte	V;IND;PRS;3;SG	V;SBJV;PST;1;SG	C
begehrten	begehre	V;IND;PST;3;PL	V;SBJV;PRS;1;SG	C
warne	warnt	V;SBJV;PRS;3;SG	V;IND;PRS;2;PL	C
predigten	predigte	V;IND;PST;3;PL	V;SBJV;PST;1;SG	C
zeugt	zeuget	V;IMP;2;PL	V;SBJV;PRS;2;PL	C
straften	strafst	V;IND;PST;1;PL	V;IND;PRS;2;SG	C
gelost	loste	V.PTCP;PST	V;SBJV;PST;1;SG	C
gezählt	zähle	V.PTCP;PST	V;SBJV;PRS;1;SG	C
zerbräche	zerbrechest	V;SBJV;PST;1;SG	V;SBJV;PRS;2;SG	C
legen	legt	V;SBJV;PRS;1;PL	V;IND;PRS;2;PL	C
begrübest	begrabe	V;SBJV;PST;2;SG	V;SBJV;PRS;1;SG	C
löste	löst	V;IND;PST;1;SG	V;IND;PRS;2;SG	C
löste	lösten	V;IND;PST;3;SG	V;SBJV;PST;3;PL	C
heben	höben	V;IND;PRS;1;PL	V;SBJV;PST;3;PL	C
predigend	predigte	V.PTCP;PRS	V;SBJV;PST;1;SG	C
betrübte	betrübt	V;IND;PST;3;SG	V;IND;PRS;2;PL	C
versuchte	versucht	V;IND;PST;1;SG	V;IND;PRS;2;PL	C
löste	lösten	V;SBJV;PST;3;SG	V;SBJV;PST;3;PL	C
straften	strafst	V;SBJV;PST;1;PL	V;IND;PRS;2;SG	C
predigtest	predigte	V;IND;PST;2;SG	V;SBJV;PST;1;SG	C
Haue	Haue	N;GEN;SG	N;NOM;SG	C
gelobst	gelobten	V;IND;PRS;2;SG	V;SBJV;PST;3;PL	C
liebt	liebst	V;IMP;2;PL	V;IND;PRS;2;SG	C
versteckend	versteckst	V.PTCP;PRS	V;IND;PRS;2;SG	C
reichen	reichet	V;SBJV;PRS;1;PL	V;SBJV;PRS;2;PL	C
schautet	schaute	V;IND;PST;2;PL	V;SBJV;PST;1;SG	C
strafe	strafst	V;SBJV;PRS;1;SG	V;IND;PRS;2;SG	C
bereitend	bereitete	V.PTCP;PRS	V;SBJV;PST;1;SG	C
lösen	lösten	V;IND;PRS;3;PL	V;SBJV;PST;3;PL	C
predigte	predigte	V;SBJV;PST;1;SG	V;SBJV;PST;1;SG	C
strafest	strafst	V;SBJV;PRS;2;SG	V;IND;PRS;2;SG	C
wünschen	wünschst	V;SBJV;PRS;1;PL	V;IND;PRS;2;SG	C
zürnte	zürne	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG	C
gelegt	legt	V.PTCP;PST	V;IND;PRS;2;PL	C
streutet	streue	V;SBJV;PST;2;PL	V;SBJV;PRS;1;SG	C
zürnte	zürne	V;IND;PST;3;SG	V;SBJV;PRS;1;SG	C
gelobten	gelobe	V;IND;PST;1;PL	V;SBJV;PRS;1;SG	C
lieben	liebst	V;SBJV;PRS;3;PL	V;IND;PRS;2;SG	C
folgend	folgst	V.PTCP;PRS	V;IND;PRS;2;SG	C
zürnest	zürne	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG	C
glaubten	glaubet	V;IND;PST;1;PL	V;SBJV;PRS;2;PL	C
liebest	liebst	V;SBJV;PRS;2;SG	V;IND;PRS;2;SG	C
bewieset	bewiese	V;SBJV;PST;2;PL	V;SBJV;PST;1;SG	C
folge	folgst	V;SBJV;PRS;3;SG	V;IND;PRS;2;SG	C
speisend	speist	V.PTCP;PRS	V;IND;PRS;2;SG	C
pflügest	pflüget	V;SBJV;PRS;2;SG	V;SBJV;PRS;2;PL	C
geloben	gelobten	V;NFIN	V;SBJV;PST;3;PL	C
grüßest	grüße	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG	C
gelobte	gelobe	V;SBJV;PST;3;SG	V;SBJV;PRS;1;SG	C
gedenket	gedächten	V;SBJV;PRS;2;PL	V;SBJV;PST;3;PL	C
verführten	verführest	V;SBJV;PST;1;PL	V;SBJV;PRS;2;SG	C
losen	losest	V;SBJV;PRS;3;PL	V;SBJV;PRS;2;SG	C
verführen	verführten	V;IND;PRS;1;PL	V;SBJV;PST;3;PL	C
grüße	grüße	V;SBJV;PRS;1;SG	V;SBJV;PRS;1;SG	C
geloben	gelobten	V;IND;PRS;1;PL	V;SBJV;PST;3;PL	C
wehrte	wehrt	V;IND;PST;1;SG	V;IND;PRS;2;PL	C
malten	malt	V;SBJV;PST;3;PL	V;IND;PRS;2;PL	C
predigtest	predigte	V;SBJV;PST;2;SG	V;SBJV;PST;1;SG	C
verglichest	vergleichet	V;SBJV;PST;2;SG	V;SBJV;PRS;2;PL	C
versuchten	versucht	V;IND;PST;1;PL	V;IND;PRS;2;PL	C
straften	strafst	V;SBJV;PST;3;PL	V;IND;PRS;2;SG	C
setzen	setze	V;IND;PRS;1;PL	V;SBJV;PRS;1;SG	C
liebten	liebte	V;SBJV;PST;1;PL	V;SBJV;PST;1;SG	C
zürn	zürne	V;IMP;2;SG	V;SBJV;PRS;1;SG	C
blitztet	blitzet	V;IND;PST;2;PL	V;SBJV;PRS;2;PL	C
löstet	lösten	V;SBJV;PST;2;PL	V;SBJV;PST;3;PL	C
verdammten	verdammst	V;IND;PST;3;PL	V;IND;PRS;2;SG	C
glauben	glaubet	V;SBJV;PRS;3;PL	V;SBJV;PRS;2;PL	C
wünschen	wünschst	V;IND;PRS;3;PL	V;IND;PRS;2;SG	C
verbarg	verbärgen	V;IND;PST;3;SG	V;SBJV;PST;3;PL	C
grüßen	grüße	V;SBJV;PRS;3;PL	V;SBJV;PRS;1;SG	C
schauest	schauet	V;SBJV;PRS;2;SG	V;SBJV;PRS;2;PL	C
löse	löste	V;SBJV;PRS;3;SG	V;SBJV;PST;1;SG	C
begehrtest	begehrte	V;SBJV;PST;2;SG	V;SBJV;PST;1;SG	C
begehrend	begehre	V.PTCP;PRS	V;SBJV;PRS;1;SG	C
lieben	liebst	V;IND;PRS;3;PL	V;IND;PRS;2;SG	C
liebte	liebst	V;IND;PST;3;SG	V;IND;PRS;2;SG	C
strafe	strafst	V;IND;PRS;1;SG	V;IND;PRS;2;SG	C
Würze	Würze	N;DAT;SG	N;NOM;SG	C
straftet	strafst	V;SBJV;PST;2;PL	V;IND;PRS;2;SG	C
Schätze	Schätzen	N;GEN;PL	N;DAT;PL	C
herrschst	herrschest	V;IND;PRS;2;SG	V;SBJV;PRS;2;SG	C
grüßet	grüße	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG	C
glaubend	glaubet	V.PTCP;PRS	V;SBJV;PRS;2;PL	C
versucht	versucht	V;IMP;2;PL	V;IND;PRS;2;PL	C
dürfen	dürfte	V;IND;PRS;3;PL	V;SBJV;PST;1;SG	C
schauen	schaute	V;IND;PRS;1;PL	V;SBJV;PST;1;SG	C
predigte	predigte	V;SBJV;PST;1;SG	V;SBJV;PST;1;SG	C
versuchten	versucht	V;SBJV;PST;3;PL	V;IND;PRS;2;PL	C
strafend	strafst	V.PTCP;PRS	V;IND;PRS;2;SG	C
betrübend	betrübt	V.PTCP;PRS	V;IND;PRS;2;PL	C
lieben	liebst	V;NFIN	V;IND;PRS;2;SG	C
bereiten	bereitete	V;IND;PRS;3;PL	V;SBJV;PST;1;SG	C
verdammend	verdammst	V.PTCP;PRS	V;IND;PRS;2;SG	C
gelobte	gelobten	V;SBJV;PST;1;SG	V;SBJV;PST;3;PL	C
beweisen	bewiese	V;IND;PRS;1;PL	V;SBJV;PST;1;SG	C
liebtet	liebst	V;SBJV;PST;2;PL	V;IND;PRS;2;SG	C
lege	legt	V;SBJV;PRS;3;SG	V;IND;PRS;2;PL	C
