раздирающий	раздирать	V.PTCP;ACT;PRS	ADJ;GEN;FEM;SG	TGT_SLOT_ERROR
чужого	чужом	ADJ;GEN;MASC;SG	N;INS;SG	TGT_SLOT_ERROR
можем	может	V;PRS;1;PL	V;PRS;3;SG	C
бесноватых	бесноватым	N;GEN;PL	ADJ;INS;MASC;SG	C
искать	искало	ADJ;GEN;FEM;SG	V;PST;SG;NEUT	C
изливали	изливай	V.CVB	N;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
уразумели	уразумейте	V.CVB	V;IMP;2;PL	C
Жертва	Жертвы	N;GEN;SG	N;NOM;PL	C
половина	половины	N;GEN;SG	N;NOM;PL	C
затрубите	затрубили	V;FUT;2;PL	V;PST;PL	C
судился	судить	V;PST;SG;MASC	V;NFIN	C
открывай	открывали	N;ACC;SG	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
умолять	умоляли	ADJ;GEN;FEM;SG	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
будь	буду	N;ACC;SG	V;PRS;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
разделился	разделить	V;PST;SG;MASC	V;NFIN	PARADIGM_ERROR
поникли	поникла	V.CVB	ADJ;FEM;SG;LGSPEC1	C
округа	округ	N;GEN;SG	N;NOM;SG	C
мучила	мучился	V;PST;SG;FEM	V;PST;SG;MASC	C
стоит	стоите	V;FUT;3;SG	V;FUT;2;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
выкупить	выкупите	V;NFIN	V;FUT;2;PL	C
столом	столе	N;INS;SG	N;ESS;SG	C
любила	любили	V;PST;SG;FEM	V;PST;PL	C
прокаженных	прокаженные	ADJ;ESS;PL	ADJ;NOM;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
любить	любите	V;NFIN	V;FUT;2;PL	TGT_SLOT_ERROR
самый	самое	ADJ;ACC;MASC;SG	ADJ;NOM;NEUT;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
родных	роду	ADJ;ESS;PL	V;FUT;1;SG	PARADIGM_ERROR;TGT_SLOT_ERROR
проток	протоки	N;NOM;SG	N;NOM;PL	C
смешанной	смешанная	ADJ;ESS;FEM;SG	ADJ;NOM;FEM;SG	C
восстановить	восстановим	V;NFIN	V;IMP;1;PL	C
открытою	открытого	ADJ;INS;FEM;SG	ADJ;GEN;MASC;SG	C
сему	семи	V;PRS;1;SG	N;ACC;PL	POS_PAIR_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
окружите	окружили	V;FUT;2;PL	V;PST;PL	C
сходят	сходить	V;PRS;3;PL	V;NFIN	C
Какая	Как	ADJ;NOM;FEM;SG	N;NOM;SG	POS_PAIR_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
пребывайте	пребывали	V;IMP;2;PL	V.CVB	TGT_SLOT_ERROR
торжествуй	торжествуйте	N;ACC;SG	V;IMP;2;PL	C
другая	другой	ADJ;NOM;FEM;SG	ADJ;ESS;FEM;SG	SRC_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
язву	язвах	N;DAT;SG	N;ESS;PL	C
приводить	приводите	V;NFIN	V;FUT;2;PL	TGT_SLOT_ERROR
фараоном	фараоне	N;INS;SG	N;ESS;SG	C
спросить	спросили	V;NFIN	V;PST;PL	C
каждым	каждое	ADJ;INS;MASC;SG	ADJ;NOM;NEUT;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
страшился	страшить	V;PST;SG;MASC	V;NFIN	C
проклинать	проклинай	ADJ;GEN;FEM;SG	N;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
научен	научили	V.PTCP;PASS;PST	V;PST;PL	C
