Helden	Helden	N;DAT;PL	N;DAT;PL	C
setzte	setze	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG	C
beweiset	bewiese	V;SBJV;PRS;2;PL	V;SBJV;PST;1;SG	C
eines	einem	ADJ;ACC;SG	ADJ;DAT;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
predigte	predigte	V;SBJV;PST;1;SG	V;SBJV;PST;1;SG	C
begehre	begehre	V;SBJV;PRS;1;SG	V;SBJV;PRS;1;SG	C
übrigbleibet	übrigbleibe	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG	SRC_LEXICAL_ERROR
beweisen	bewiese	V;SBJV;PRS;3;PL	V;SBJV;PST;1;SG	C
strafte	strafst	V;SBJV;PST;1;SG	V;IND;PRS;2;SG	C
zeug	zeuget	V;IMP;2;SG	V;SBJV;PRS;2;PL	C
reichen	reichet	V;SBJV;PRS;3;PL	V;SBJV;PRS;2;PL	C
Meinst	Mein	V;IND;PRS;2;SG	N;NOM;SG	TGT_SLOT_ERROR
enge	eng	V;SBJV;PRS;1;SG	N;NOM;SG	TGT_SLOT_ERROR
Händen	Hände	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
feierten	feierst	V;IND;PST;1;PL	V;IND;PRS;2;SG	C
lebet	leben	V;SBJV;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
begraben	begrübe	V;NFIN	V;SBJV;PST;1;SG	C
schweigst	schweigen	V;IND;PRS;2;SG	N;DAT;PL	POS_PAIR_ERROR
pflügte	pflügen	V;SBJV;PST;1;SG	N;DAT;PL	POS_PAIR_ERROR
Gefäßen	Gefäße	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
betrübten	betrübt	V;SBJV;PST;1;PL	V;IND;PRS;2;PL	C
lösten	lösten	V;SBJV;PST;3;PL	V;SBJV;PST;3;PL	C
begehrt	begehrte	V;IMP;2;PL	V;SBJV;PST;1;SG	C
wünschte	wünschst	V;IND;PST;3;SG	V;IND;PRS;2;SG	C
schautest	schaute	V;SBJV;PST;2;SG	V;SBJV;PST;1;SG	C
fastete	fastetest	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
offenbarten	offenbarest	V;SBJV;PST;3;PL	V;SBJV;PRS;2;SG	C
legte	legt	V;IND;PST;1;SG	V;IND;PRS;2;PL	C
solches	solcher	ADJ;ACC;SG	ADJ;GEN;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
liebt	liebte	V;IMP;2;PL	V;SBJV;PST;1;SG	C
zeugten	zeuget	V;SBJV;PST;3;PL	V;SBJV;PRS;2;PL	C
lösen	löst	V;SBJV;PRS;1;PL	V;IND;PRS;2;SG	C
lieben	liebst	V;IND;PRS;1;PL	V;IND;PRS;2;SG	C
speisen	speiste	V;IND;PRS;3;PL	V;SBJV;PST;1;SG	C
führte	führen	V;SBJV;PST;1;SG	N;DAT;PL	POS_PAIR_ERROR
solch	solcher	N;NOM;SG	ADJ;GEN;SG	POS_PAIR_ERROR;SRC_POS_ERROR;TGT_POS_ERROR;TGT_SLOT_ERROR
predigt	predigte	V;IND;PRS;2;PL	V;SBJV;PST;1;SG	C
habet	haben	V;SBJV;PRS;2;PL	N;DAT;PL	TGT_SLOT_ERROR
Seit	Seiten	V;IND;PRS;2;PL	V;SBJV;PST;3;PL	POS_PAIR_ERROR;SRC_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
predigte	predigte	V;IND;PST;3;SG	V;SBJV;PST;1;SG	C
verdamme	verdammst	V;IND;PRS;1;SG	V;IND;PRS;2;SG	C
schaute	schaute	V;SBJV;PST;3;SG	V;SBJV;PST;1;SG	C
verließet	verließen	V;SBJV;PST;2;PL	V;SBJV;PST;3;PL	C
zeug	zeuget	V;IMP;2;SG	V;SBJV;PRS;2;PL	C
betrübend	betrübt	V.PTCP;PRS	V;IND;PRS;2;PL	C
losten	loste	V;IND;PST;1;PL	V;SBJV;PST;1;SG	C
schauen	schaute	V;IND;PRS;1;PL	V;SBJV;PST;1;SG	C
trinkest	trinken	V;SBJV;PRS;2;SG	N;DAT;PL	POS_PAIR_ERROR
Türkis	Türkise	N;NOM;SG	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
gelobte	gelobe	V;IND;PST;3;SG	V;SBJV;PRS;1;SG	C
loste	loste	V;IND;PST;1;SG	V;SBJV;PST;1;SG	C
lügt	lögen	V;IND;PRS;2;PL	V;SBJV;PST;3;PL	C
Linken	Linke	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
austilgest	austilgen	V;SBJV;PRS;2;SG	N;DAT;PL	SRC_LEXICAL_ERROR
schautest	schauet	V;IND;PST;2;SG	V;SBJV;PRS;2;PL	C
konntest	konnten	V;SBJV;PRS;2;SG	N;DAT;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
verkündiget	verkündigst	V;SBJV;PRS;2;PL	V;IND;PRS;2;SG	SRC_LEXICAL_ERROR
ernteten	erntete	V;SBJV;PST;3;PL	V;SBJV;PST;1;SG	C
glaubte	glaubet	V;IND;PST;3;SG	V;SBJV;PRS;2;PL	C
liebt	liebte	V;IND;PRS;3;SG	V;SBJV;PST;1;SG	C
deinem	dein	ADJ;DAT;SG	N;NOM;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
leide	leider	V;SBJV;PRS;1;SG	ADJ;GEN;SG	POS_PAIR_ERROR;TGT_POS_ERROR
liebt	liebte	V;IND;PRS;3;SG	V;SBJV;PST;1;SG	C
begehrten	begehre	V;IND;PST;3;PL	V;SBJV;PRS;1;SG	C
warne	warnt	V;SBJV;PRS;3;SG	V;IND;PRS;2;PL	C
predigten	predigte	V;IND;PST;3;PL	V;SBJV;PST;1;SG	C
zeugt	zeuget	V;IMP;2;PL	V;SBJV;PRS;2;PL	C
straften	strafst	V;IND;PST;1;PL	V;IND;PRS;2;SG	C
gelost	loste	V.PTCP;PST	V;SBJV;PST;1;SG	C
gezählt	zähle	V.PTCP;PST	V;SBJV;PRS;1;SG	C
Willen	Wille	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
laut	lauten	V;IND;PRS;2;PL	V;SBJV;PST;3;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
zerbräche	zerbrechest	V;SBJV;PST;1;SG	V;SBJV;PRS;2;SG	C
legen	legt	V;SBJV;PRS;1;PL	V;IND;PRS;2;PL	C
war	warst	N;NOM;SG	V;IND;PRS;2;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
meine	meines	V;SBJV;PRS;1;SG	ADJ;ACC;SG	TGT_POS_ERROR;TGT_SLOT_ERROR
begrübest	begrabe	V;SBJV;PST;2;SG	V;SBJV;PRS;1;SG	C
Griechen	Grieche	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
zerstückte	zerstücken	V;SBJV;PST;1;SG	N;DAT;PL	SRC_LEXICAL_ERROR
löste	löst	V;IND;PST;1;SG	V;IND;PRS;2;SG	C
Pfeilen	Pfeile	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
löste	lösten	V;IND;PST;3;SG	V;SBJV;PST;3;PL	C
jedes	jeder	ADJ;ACC;SG	ADJ;GEN;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
scheue	scheu	V;SBJV;PRS;1;SG	N;NOM;SG	POS_PAIR_ERROR
heben	höben	V;IND;PRS;1;PL	V;SBJV;PST;3;PL	C
predigend	predigte	V.PTCP;PRS	V;SBJV;PST;1;SG	C
hieltet	hieltest	V;SBJV;PRS;2;PL	V;SBJV;PRS;2;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
betrübte	betrübt	V;IND;PST;3;SG	V;IND;PRS;2;PL	C
versuchte	versucht	V;IND;PST;1;SG	V;IND;PRS;2;PL	C
löste	lösten	V;SBJV;PST;3;SG	V;SBJV;PST;3;PL	C
reichet	reichen	V;SBJV;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
straften	strafst	V;SBJV;PST;1;PL	V;IND;PRS;2;SG	C
predigtest	predigte	V;IND;PST;2;SG	V;SBJV;PST;1;SG	C
Haue	Haue	N;GEN;SG	N;NOM;SG	C
gelobst	gelobten	V;IND;PRS;2;SG	V;SBJV;PST;3;PL	C
liebt	liebst	V;IMP;2;PL	V;IND;PRS;2;SG	C
versteckend	versteckst	V.PTCP;PRS	V;IND;PRS;2;SG	C
reichen	reichet	V;SBJV;PRS;1;PL	V;SBJV;PRS;2;PL	C
schautet	schaute	V;IND;PST;2;PL	V;SBJV;PST;1;SG	C
strafe	strafst	V;SBJV;PRS;1;SG	V;IND;PRS;2;SG	C
bereitend	bereitete	V.PTCP;PRS	V;SBJV;PST;1;SG	C
halt	haltet	N;NOM;SG	V;SBJV;PRS;2;PL	POS_PAIR_ERROR
lösen	lösten	V;IND;PRS;3;PL	V;SBJV;PST;3;PL	C
Band	Bande	N;NOM;SG	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
wart	warte	V;IND;PRS;2;PL	V;SBJV;PST;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
predigte	predigte	V;SBJV;PST;1;SG	V;SBJV;PST;1;SG	C
strafest	strafst	V;SBJV;PRS;2;SG	V;IND;PRS;2;SG	C
Einen	Einer	N;DAT;PL	ADJ;GEN;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
wünschen	wünschst	V;SBJV;PRS;1;PL	V;IND;PRS;2;SG	C
frommen	fromme	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
zürnte	zürne	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG	C
gelegt	legt	V.PTCP;PST	V;IND;PRS;2;PL	C
ehrte	ehren	V;SBJV;PST;1;SG	N;DAT;PL	POS_PAIR_ERROR
streutet	streue	V;SBJV;PST;2;PL	V;SBJV;PRS;1;SG	C
zürnte	zürne	V;IND;PST;3;SG	V;SBJV;PRS;1;SG	C
gelobten	gelobe	V;IND;PST;1;PL	V;SBJV;PRS;1;SG	C
lieben	liebst	V;SBJV;PRS;3;PL	V;IND;PRS;2;SG	C
folgend	folgst	V.PTCP;PRS	V;IND;PRS;2;SG	C
zürnest	zürne	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG	C
