run	step	train_loss	epoch	val_accuracy	val_loss	lang	arch	model_version
3	5624	0.000599859689828	44.0	0.2931640744209289	1.9649453163146973	deu	pointer_generator_lstm	0
3	1589	0.014999421313405	29.0	0.2531250119209289	0.9542314410209656	swe	pointer_generator_lstm	0
3	911	0.0158839784562587	15.0	0.1632812470197677	2.2804172039031982	isl	pointer_generator_lstm	0
3	3163	0.0035300776362419	13.0	0.3333984315395355	2.592844724655152	rus	pointer_generator_lstm	0
3	7679	0.7501323819160461	767.0	0.2249999940395355	1.9739898443222048	deu	transformer	1
3	3759	0.7529120445251465	751.0	0.1949999928474426	1.74076247215271	swe	transformer	0
3	1199	0.7606808543205261	239.0	0.1308333277702331	2.6867995262146	isl	transformer	0
3	14287	0.7577760815620422	751.0	0.2549999952316284	2.19367790222168	rus	transformer	1
3	8357	0.0041966228745877	41.0	0.2140000015497207	2.089691638946533	deu	bilstm-attn	0
3	4419	0.0232660956680774	51.0	0.1739999949932098	1.2896451950073242	swe	bilstm-attn	0
3	3457	0.0085796676576137	37.0	0.1330000013113021	3.582810163497925	isl	bilstm-attn	0
3	20271	0.0029477414209395	55.0	0.2630000114440918	3.056370496749878	rus	bilstm-attn	0
3				0.338		deu	M_C	
3				0.276		swe	M_C	
3				0.201		isl	M_C	
3				0.395		rus	M_C	
5	1999	0.0044378489255905	15.0	0.274218738079071	1.6288511753082275	deu	pointer_generator_lstm	0
5	1006	0.0289500765502452	18.0	0.2531250119209289	0.9042527079582214	swe	pointer_generator_lstm	0
5	3305	0.000453211570857	57.0	0.1496093720197677	2.6672708988189697	isl	pointer_generator_lstm	0
5	6779	0.0009906163904815	29.0	0.3216796815395355	2.721773386001587	rus	pointer_generator_lstm	0
5	7839	0.7505488395690918	783.0	0.236666664481163	1.9675450325012207	deu	transformer	0
5	2639	0.7500404715538025	527.0	0.1983333379030227	1.785864233970642	swe	transformer	0
5	959	0.772942066192627	191.0	0.1274999976158142	2.5084948539733887	isl	transformer	0
5	11551	0.7585164904594421	607.0	0.2574999928474426	2.174851894378662	rus	transformer	0
5	11143	0.0041201682761311	55.0	0.257999986410141	1.9794182777404783	deu	bilstm-attn	0
5	4929	0.0127213075757026	57.0	0.164000004529953	1.3858883380889893	swe	bilstm-attn	0
5	3639	0.0136879254132509	39.0	0.1230000033974647	3.739315986633301	isl	bilstm-attn	0
5	12307	0.0045798430219292	33.0	0.2689999938011169	2.523940086364746	rus	bilstm-attn	0
5				0.303		deu	M_C	
5				0.272		swe	M_C	
5				0.201		isl	M_C	
5				0.41		rus	M_C	
