считаешь	считайте	V;PRS;2;SG	V;IMP;2;PL	C
скакали	скакать	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
признаю	признает	V;PRS;1;SG	V;PRS;3;SG	C
пой	поем	N;ACC;SG	V;PRS;1;PL	C
живом	живых	N;INS;SG	N;GEN;PL	C
произнеси	произнесли	N;ACC;PL	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
призванных	призванные	ADJ;ESS;PL	ADJ;NOM;PL	C
живого	живою	ADJ;GEN;MASC;SG	ADJ;INS;FEM;SG	C
обитаем	обитать	V;PRS;1;PL	ADJ;GEN;FEM;SG	TGT_SLOT_ERROR
как	какой	N;NOM;SG	ADJ;ESS;FEM;SG	POS_PAIR_ERROR;SRC_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
малы	мало	N;NOM;PL	N;ESS;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
скрытое	скрытых	ADJ;NOM;NEUT;SG	N;GEN;PL	TGT_SLOT_ERROR
слепым	слепого	ADJ;INS;MASC;SG	ADJ;GEN;MASC;SG	C
покрывать	покрывали	ADJ;GEN;FEM;SG	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
посадить	посадите	V;NFIN	V;FUT;2;PL	C
святую	святою	ADJ;ACC;FEM;SG	ADJ;INS;FEM;SG	C
нечиста	нечист	N;GEN;SG	N;NOM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
перестали	перестать	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
скрывайте	скрывать	V;IMP;2;PL	ADJ;GEN;FEM;SG	TGT_SLOT_ERROR
преследовала	преследовали	ADJ;FEM;SG;LGSPEC1	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
домой	дома	ADJ;ESS;FEM;SG	N;GEN;SG	POS_PAIR_ERROR;SRC_SLOT_ERROR
узнай	узнаешь	N;ACC;SG	V;PRS;2;SG	C
вину	вином	N;DAT;SG	N;INS;SG	C
эта	этом	N;GEN;SG	N;INS;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
четвертой	четвертую	ADJ;ESS;FEM;SG	ADJ;ACC;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
самая	само	ADJ;NOM;FEM;SG	N;ESS;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
связанного	связанные	ADJ;GEN;NEUT;SG	ADJ;NOM;PL	C
язвах	язву	N;ESS;PL	N;DAT;SG	TGT_SLOT_ERROR
судился	судите	V;PST;SG;MASC	V;FUT;2;PL	TGT_SLOT_ERROR
уходите	уходи	V;FUT;2;PL	V;IMP;2;SG	C
пленили	пленных	V;PST;PL	ADJ;ESS;PL	POS_PAIR_ERROR
портить	порти	V;NFIN	V;IMP;2;SG	C
пожалело	пожалели	V;PST;SG;NEUT	V.CVB	TGT_SLOT_ERROR
святом	святые	N;INS;SG	ADJ;ACC;PL	C
научили	научи	V;PST;PL	V;IMP;2;SG	C
преподали	преподать	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
новым	новых	ADJ;INS;MASC;SG	N;GEN;PL	C
мог	могло	N;ACC;SG	V;PST;SG;NEUT	C
сохранили	сохраните	V;PST;PL	V;FUT;2;PL	C
лица	лицах	N;GEN;SG	N;ESS;PL	C
нарекла	нарекли	ADJ;FEM;SG;LGSPEC1	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
обветшали	обветшала	V.CVB	ADJ;FEM;SG;LGSPEC1	C
считать	считает	ADJ;GEN;FEM;SG	V;PRS;3;SG	C
