sætta	sættið	V;NFIN	V;IMP;2;PL	C
fylla	fyllir	V;NFIN	V;SBJV;PRS;2;SG	C
fiskur	fiska	N;NFIN	N;INDF;ACC;PL	C
fundur	fundanna	N;NFIN	N;DEF;GEN;PL	C
færa	færði	V;NFIN	V;SBJV;PST;1;SG	C
fylla	fyllti	V;NFIN	V;SBJV;PST;3;SG	C
flokkur	flokki	N;NFIN	N;INDF;DAT;SG	C
hefðuð	hefðum	V;IND;PST;2;PL	N;INDF;DAT;PL	C
skjóta	skjóta	V;NFIN	V;IND;PRS;3;PL	C
stundu	stundir	N;INDF;GEN;SG	V;IND;PST;2;SG	C
leiðast	leiði	V;IND;PRS;3;SG	N;INDF;DAT;SG	C
flokkur	flokki	N;NFIN	N;INDF;DAT;SG	C
styrkja	styrkir	V;NFIN	V;SBJV;PRS;2;SG	C
minna	minna	V;NFIN	V;NFIN	C
skíra	skír	V;NFIN	V;IMP;2;SG	C
minna	minnir	V;NFIN	V;IND;PRS;2;SG	C
styrkja	styrkja	V;NFIN	V;NFIN	C
keypti	keyptir	N;INDF;DAT;SG	V;IND;PST;2;SG	C
styrkja	styrkja	V;NFIN	V;NFIN	C
ali	alinn	N;INDF;DAT;SG	N;DEF;ACC;SG	C
Munu	Mun	N;INDF;GEN;SG	N;INDF;ACC;SG	C
klæða	klæði	V;NFIN	V;SBJV;PRS;1;SG	C
sendum	sendir	N;INDF;DAT;PL	V;IND;PST;2;SG	C
skilinn	skilið	N;DEF;ACC;SG	V;IMP;2;PL	C
skipið	skip	V;IMP;2;PL	N;INDF;ACC;SG	C
færa	færði	V;NFIN	V;IND;PST;3;SG	C
styrkja	styrkið	V;NFIN	V;SBJV;PRS;2;PL	C
kunna	kunnir	N;INDF;GEN;PL	V;IND;PST;2;SG	C
kasta	köstum	V;NFIN	V;SBJV;PRS;1;PL	C
grein	greinarnar	N;NFIN	N;DEF;NOM;PL	C
klæða	klæddu	V;NFIN	V;IND;PST;3;PL	C
greinir	greinum	N;NFIN	N;INDF;DAT;PL	C
reyna	reynið	V;NFIN	V;IMP;2;PL	C
lík	líki	N;NFIN	N;INDF;DAT;SG	C
kross	krossa	N;NFIN	N;INDF;ACC;PL	C
hræða	hræðið	V;NFIN	V;IND;PRS;2;PL	C
Leita	Leitast	N;INDF;GEN;PL	V;IND;PRS;3;SG	C
byggð	byggði	N;INDF;NOM;SG	V;SBJV;PST;1;SG	C
gæta	gætti	V;NFIN	V;SBJV;PST;3;SG	C
byggða	byggðir	N;INDF;GEN;PL	V;IND;PST;2;SG	C
styrkja	styrkja	V;NFIN	V;NFIN	C
flokkur	flokk	N;NFIN	N;INDF;ACC;SG	C
misst	missir	V.PTCP;PST;ACC;SG	V;SBJV;PRS;2;SG	C
greinir	greinana	N;NFIN	N;DEF;ACC;PL	C
þakkir	þakkað	V;IND;PST;2;SG	V.CVB	C
flokkur	flokkunum	N;NFIN	N;DEF;DAT;PL	C
minna	minntuð	V;NFIN	V;IND;PST;2;PL	C
hryggja	hryggði	V;NFIN	V;IND;PST;3;SG	C
met	met	N;NFIN	N;INDF;NOM;PL	C
fletta	flettu	V;NFIN	V;SBJV;PST;3;PL	C
guð	guði	N;NFIN	N;INDF;ACC;PL	C
gjörðu	gjöri	V.PTCP;PST;DAT;PL	V;SBJV;PRS;3;PL	C
leyfðu	leyfa	V.PTCP;PST;DAT;PL	V;NFIN	C
byggðu	byggir	V.PTCP;PST;DAT;PL	V;SBJV;PRS;2;SG	C
háls	hálsum	N;NFIN	N;INDF;DAT;PL	C
settur	settir	V.PTCP;PST;NOM;SG	V;IND;PST;2;SG	C
skip	skipunum	N;NFIN	N;DEF;DAT;PL	C
hald	höld	N;NFIN	N;INDF;ACC;PL	C
talið	tali	V;IMP;2;PL	N;INDF;DAT;SG	C
læra	lærði	V;NFIN	V;SBJV;PST;3;SG	C
haf	haf	N;NFIN	N;INDF;NOM;SG	C
verðið	verðum	V;IMP;2;PL	N;INDF;DAT;PL	C
misst	missi	V.PTCP;PST;ACC;SG	V;SBJV;PRS;3;PL	C
skjóta	skjóti	V;NFIN	V;SBJV;PRS;3;PL	C
skrifa	skrifi	V;NFIN	V;SBJV;PRS;1;SG	C
greinir	greinum	N;NFIN	N;INDF;DAT;PL	C
dæmi	dæminu	N;NFIN	N;DEF;DAT;SG	C
boðum	boðið	N;INDF;DAT;PL	V;IMP;2;PL	C
gjörður	gjörðuð	V.PTCP;PST;NOM;SG	V;IND;PST;2;PL	C
öðlast	öðlast	V;NFIN	V;NFIN	C
líkur	lík	V;IND;PRS;2;SG	V;IMP;2;SG	C
þakkað	þakkaði	V.CVB	V;SBJV;PST;3;SG	C
kasta	kasti	V;NFIN	V;SBJV;PRS;3;PL	C
