левый	лев	ADJ;ACC;MASC;SG	N;NOM;SG	C
одержимых	одержимого	N;GEN;PL	ADJ;GEN;MASC;SG	C
бесовской	бесовскую	ADJ;ESS;FEM;SG	ADJ;ACC;FEM;SG	C
свободного	свободный	ADJ;GEN;NEUT;SG	ADJ;NOM;MASC;SG	C
мыслить	мысли	V;NFIN	V;IMP;2;SG	C
возмутили	возмутить	V;PST;PL	V;NFIN	C
живой	живого	ADJ;ESS;FEM;SG	ADJ;GEN;MASC;SG	C
превозносили	превозносился	V;PST;PL	V;PST;SG;MASC	C
козлом	козлы	N;INS;SG	N;NOM;PL	C
раздели	разделила	V;IMP;2;SG	V;PST;SG;FEM	C
подпали	подпал	N;ACC;PL	N;ACC;SG	C
силе	силу	N;ESS;SG	N;DAT;SG	C
знакомые	знакомых	ADJ;ACC;PL	N;GEN;PL	C
Благ	Благо	N;NOM;SG	N;ESS;SG	C
упился	упали	V;PST;SG;MASC	V;PST;PL	PARADIGM_ERROR
огорчился	огорчили	V;PST;SG;MASC	V;PST;PL	PARADIGM_ERROR
погасили	погасить	V;PST;PL	V;NFIN	C
большая	большого	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;SG	C
хром	хромых	N;NOM;SG	N;GEN;PL	C
проходишь	проходите	V;FUT;2;SG	V;FUT;2;PL	C
прямою	прямые	ADJ;INS;FEM;SG	ADJ;ACC;PL	C
свитке	свитком	N;ESS;SG	N;INS;SG	C
обратила	обратите	V;PST;SG;FEM	V;FUT;2;PL	C
снисходите	снисходить	V;FUT;2;PL	V;NFIN	C
возлег	возлегло	N;ACC;SG	V;PST;SG;NEUT	C
хромых	хромые	N;GEN;PL	ADJ;ACC;PL	C
устранили	устранить	V;PST;PL	V;NFIN	C
большую	большого	ADJ;ACC;FEM;SG	ADJ;GEN;MASC;SG	C
дух	духу	N;NOM;SG	N;DAT;SG	C
хулите	хулили	V;FUT;2;PL	V;PST;PL	C
познаешь	познаю	V;PRS;2;SG	V;PRS;1;SG	C
велико	великую	N;ESS;SG	ADJ;ACC;FEM;SG	C
считаете	считайте	V;PRS;2;PL	V;IMP;2;PL	C
ходить	ходили	V;NFIN	V;PST;PL	C
хромые	хромым	ADJ;ACC;PL	ADJ;INS;MASC;SG	C
выходите	выходить	V;FUT;2;PL	V;NFIN	C
вечера	вечером	N;GEN;SG	N;INS;SG	C
почитает	почитают	V;PRS;3;SG	V;FUT;3;PL	C
одетый	одетого	ADJ;ACC;MASC;SG	ADJ;GEN;MASC;SG	C
беременным	беременную	ADJ;INS;MASC;SG	ADJ;ACC;FEM;SG	C
черным	черный	ADJ;INS;MASC;SG	ADJ;ACC;MASC;SG	C
учи	учить	V;IMP;2;SG	V;NFIN	C
Святом	Святым	N;INS;SG	ADJ;INS;MASC;SG	C
правый	правым	ADJ;ACC;MASC;SG	ADJ;INS;MASC;SG	C
отдели	отделили	V;IMP;2;SG	V;PST;PL	C
другие	другом	V.PTCP;ACT;PST	N;INS;SG	C
пролился	пролить	V;PST;SG;MASC	V;NFIN	PARADIGM_ERROR
потаенные	потаенного	ADJ;ACC;PL	ADJ;GEN;MASC;SG	C
познайте	познаем	V;IMP;2;PL	V;PRS;1;PL	C
веса	весе	N;GEN;SG	N;ESS;SG	C
вороные	воронам	ADJ;ACC;PL	N;DAT;PL	PARADIGM_ERROR
верхом	верху	N;INS;SG	N;DAT;SG	C
сердечною	сердечной	ADJ;INS;FEM;SG	ADJ;ESS;FEM;SG	C
бабке	бабки	N;ESS;SG	N;NOM;PL	C
твердую	твердою	ADJ;ACC;FEM;SG	ADJ;INS;FEM;SG	C
поникли	поникла	V.CVB	ADJ;FEM;SG;LGSPEC1	C
веке	века	N;ESS;SG	N;GEN;SG	C
любимая	любимое	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG	C
слеп	слепым	N;NOM;SG	ADJ;INS;MASC;SG	C
ночного	ночные	ADJ;GEN;NEUT;SG	ADJ;NOM;PL	C
старейшины	старейшинах	N;NOM;PL	N;ESS;PL	C
исполните	исполнился	V;FUT;2;PL	V;PST;SG;MASC	PARADIGM_ERROR
сделала	сделайте	ADJ;FEM;SG;LGSPEC1	V;IMP;2;PL	C
варить	варили	V;NFIN	V;PST;PL	C
мучили	мучила	V;PST;PL	V;PST;SG;FEM	C
столом	столе	N;INS;SG	N;ESS;SG	C
приготовила	приготовить	V;PST;SG;FEM	V;NFIN	C
бедным	бедного	ADJ;INS;NEUT;SG	ADJ;GEN;NEUT;SG	C
слушала	слушайте	ADJ;FEM;SG;LGSPEC1	V;IMP;2;PL	C
головах	головы	N;ESS;PL	N;NOM;PL	C
открытый	открытой	ADJ;ACC;MASC;SG	ADJ;ESS;FEM;SG	C
град	граде	N;NOM;SG	N;ESS;SG	C
бабки	бабке	N;NOM;PL	N;ESS;SG	C
согрешив	согрешите	V.CVB;PST	V;FUT;2;PL	C
страшное	страшного	ADJ;ACC;NEUT;SG	ADJ;GEN;NEUT;SG	C
хотим	хотят	V;IMP;1;PL	V;PRS;3;PL	C
большую	большая	ADJ;ACC;FEM;SG	ADJ;NOM;FEM;SG	C
сокрытый	сокрытую	ADJ;ACC;MASC;SG	ADJ;ACC;FEM;SG	C
окружила	окружали	V;PST;SG;FEM	V;PST;PL	PARADIGM_ERROR
помет	помета	N;NOM;SG	N;GEN;SG	C
жив	живые	N;NOM;SG	ADJ;ACC;PL	C
вороной	ворон	ADJ;ESS;FEM;SG	N;NOM;SG	C
отправился	отправили	V;PST;SG;MASC	V;PST;PL	PARADIGM_ERROR
простирать	простирает	ADJ;GEN;FEM;SG	V;PRS;3;SG	C
поставить	поставила	V;NFIN	V;PST;SG;FEM	C
благословить	благословили	V;NFIN	V;PST;PL	C
причинили	причинить	V;PST;PL	V;NFIN	C
заклятого	заклятым	ADJ;GEN;MASC;SG	ADJ;INS;MASC;SG	C
чужою	чужой	ADJ;INS;FEM;SG	ADJ;ESS;FEM;SG	C
возвести	возвестила	V;IMP;2;SG	V;PST;SG;FEM	C
злом	злою	N;INS;SG	ADJ;INS;FEM;SG	C
Мало	Мал	V;PST;SG;NEUT	ADJ;MASC;SG;LGSPEC1	C
беременной	беременная	ADJ;ESS;FEM;SG	ADJ;NOM;FEM;SG	C
послужив	послужили	V.CVB;PST	V;PST;PL	C
нарушить	нарушали	V;NFIN	V;PST;PL	PARADIGM_ERROR
внуши	внушить	V;IMP;2;SG	V;NFIN	C
останови	остановился	V;IMP;2;SG	V;PST;SG;MASC	PARADIGM_ERROR
сходишь	сходит	V;FUT;2;SG	V;FUT;3;SG	C
говорить	говорили	V;NFIN	V;PST;PL	C
исполнить	исполнила	V;NFIN	V;PST;SG;FEM	C
проходи	проходишь	V;IMP;2;SG	V;FUT;2;SG	C
умертвите	умертви	V;FUT;2;PL	V;IMP;2;SG	C
стояли	стояла	V.CVB	ADJ;FEM;SG;LGSPEC1	C
поступив	поступили	V.CVB;PST	V;PST;PL	C
утвердили	утвердите	V;PST;PL	V;FUT;2;PL	C
молодую	молодые	ADJ;ACC;FEM;SG	ADJ;ACC;PL	C
осквернить	осквернился	V;NFIN	V;PST;SG;MASC	PARADIGM_ERROR
выходят	выходим	V;PRS;3;PL	V;IMP;1;PL	C
хромым	хромых	ADJ;INS;MASC;SG	N;GEN;PL	C
внукам	внука	N;DAT;PL	N;GEN;SG	C
строят	строить	V;PRS;3;PL	V;NFIN	C
очистите	очистить	V;FUT;2;PL	V;NFIN	C
разорите	разорили	V;FUT;2;PL	V;PST;PL	C
открытого	открытою	ADJ;GEN;MASC;SG	ADJ;INS;FEM;SG	C
причинить	причинили	V;NFIN	V;PST;PL	C
смешанных	смешанный	N;GEN;PL	ADJ;ACC;MASC;SG	C
вступите	вступить	V;FUT;2;PL	V;NFIN	C
лицо	лицу	N;ESS;SG	N;DAT;SG	C
раздели	разделите	V;IMP;2;SG	V;FUT;2;PL	C
живого	живою	ADJ;GEN;MASC;SG	ADJ;INS;FEM;SG	C
мертво	мертвый	N;ESS;SG	ADJ;ACC;MASC;SG	C
века	век	N;GEN;SG	N;NOM;SG	C
огорчить	огорчился	V;NFIN	V;PST;SG;MASC	PARADIGM_ERROR
родят	родили	V;PRS;3;PL	V;PST;PL	C
нового	новое	ADJ;GEN;MASC;SG	ADJ;NOM;NEUT;SG	C
сатана	сатаны	N;GEN;SG	N;NOM;PL	C
скала	скалу	N;GEN;SG	N;DAT;SG	C
выходили	выходишь	V;PST;PL	V;FUT;2;SG	C
имуществом	имущества	N;INS;SG	N;GEN;SG	C
простирал	простираете	ADJ;MASC;SG;LGSPEC1	V;PRS;2;PL	C
Цари	Царю	N;ACC;PL	V;PRS;1;SG	C
морскую	морскою	ADJ;ACC;FEM;SG	ADJ;INS;FEM;SG	C
богом	богами	N;INS;SG	N;INS;PL	C
пожалел	пожалело	ADJ;MASC;SG;LGSPEC1	V;PST;SG;NEUT	C
жив	живая	N;NOM;SG	ADJ;NOM;FEM;SG	C
вес	весу	N;NOM;SG	N;DAT;SG	C
отходили	отходила	V;PST;PL	V;PST;SG;FEM	C
совершила	совершить	V;PST;SG;FEM	V;NFIN	C
мехе	мех	N;ESS;SG	N;NOM;SG	C
переходит	переходите	V;FUT;3;SG	V;FUT;2;PL	C
строим	строить	V;IMP;1;PL	V;NFIN	C
саранча	саранче	N;GEN;SG	N;ESS;SG	C
цвета	цветами	N;GEN;SG	N;INS;PL	C
попросите	попросили	V;FUT;2;PL	V;PST;PL	C
носила	носился	V;PST;SG;FEM	V;PST;SG;MASC	C
садили	сади	V;PST;PL	V;IMP;2;SG	C
пьяных	пьяным	N;GEN;PL	ADJ;INS;MASC;SG	C
мала	малым	N;GEN;SG	ADJ;INS;MASC;SG	C
утверди	утвердить	V;IMP;2;SG	V;NFIN	C
приклони	приклоните	V;IMP;2;SG	V;FUT;2;PL	C
смири	смирите	V;IMP;2;SG	V;FUT;2;PL	C
богах	богом	N;ESS;PL	N;INS;SG	C
духа	дух	N;GEN;SG	N;NOM;SG	C
поступить	поступи	V;NFIN	V;IMP;2;SG	C
половиною	половине	ADJ;INS;FEM;SG	N;ESS;SG	C
войском	войске	N;INS;SG	N;ESS;SG	C
нечист	нечистою	N;NOM;SG	ADJ;INS;FEM;SG	C
поручился	поручили	V;PST;SG;MASC	V;PST;PL	PARADIGM_ERROR
духов	духам	N;GEN;PL	N;DAT;PL	C
Духу	Дух	N;DAT;SG	N;NOM;SG	C
благодарить	благодарили	V;NFIN	V;PST;PL	C
изменила	изменишь	V;PST;SG;FEM	V;FUT;2;SG	C
обгорело	обгорелою	N;ESS;SG	ADJ;INS;FEM;SG	C
молился	молила	V;PST;SG;MASC	V;PST;SG;FEM	C
онемеешь	онемеют	V;PRS;2;SG	V;FUT;3;PL	C
преданным	преданный	ADJ;INS;NEUT;SG	ADJ;NOM;MASC;SG	C
больным	больного	ADJ;INS;NEUT;SG	ADJ;GEN;NEUT;SG	C
превозносить	превозносился	V;NFIN	V;PST;SG;MASC	C
целые	целого	ADJ;ACC;PL	ADJ;GEN;MASC;SG	C
человеческой	человеческую	ADJ;ESS;FEM;SG	ADJ;ACC;FEM;SG	C
протоках	протоки	N;ESS;PL	N;NOM;PL	C
язвами	язвы	N;INS;PL	N;NOM;PL	C
строят	строили	V;PRS;3;PL	V;PST;PL	C
